pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,420,GEMM(12,8,3),1777300142893212869,1777300145240649925,1777300142862496965
0,0,404,GEMM(13,6,3),1777300143597337797,1777300145699578053,1777300143514335429
0,0,428,GEMM(13,9,3),1777300142830017733,1777300145001397445,1777300142830012613
0,0,384,GEMM(14,4,3),1777300142841169093,1777300145074019525,1777300142841163973
0,0,440,GEMM(14,11,3),1777300142841169093,1777300145074020549,1777300142841163973
0,0,444,GEMM(14,12,3),1777300142841170117,1777300145074020549,1777300142841163973
0,0,396,GEMM(15,5,3),1777300141348300997,1777300142717577413,1777300128524305605
0,0,436,GEMM(15,10,3),1777300142992923845,1777300145370448069,1777300142951083205
0,0,448,GEMM(15,13,3),1777300141345140933,1777300142714888389,1777300128469172421
0,0,452,POTRF(4,4),1777300141812354245,1777300142827709637,1777300128687294661
0,0,456,TRSM(8,4),1777300142827717829,1777300148416660677,1777300142827713733
0,0,460,TRSM(12,4),1777300143467547845,1777300148949148869,1777300142827713733
0,0,464,SYRK(5,5,4),1777300145475399877,1777300146279977157,1777300137916428485
0,0,476,GEMM(7,6,4),1777300146342658245,1777300148021322949,1777300143322348741
0,0,468,GEMM(9,5,4),1777300145570464965,1777300146410915013,1777300142862496965
0,0,488,GEMM(10,7,4),1777300145933034693,1777300147560414405,1777300142830012613
0,0,496,GEMM(10,8,4),1777300148416668869,1777300149235793093,1777300148416663749
0,0,480,GEMM(11,6,4),1777300146342658245,1777300148021323973,1777300128524305605
0,0,504,GEMM(11,9,4),1777300146208181445,1777300147968535749,1777300128469173445
0,0,516,GEMM(12,11,4),1777300149006179525,1777300149709163717,1777300148974940357
0,0,520,SYRK(12,12,4),1777300149006179525,1777300149708328133,1777300148974940357
0,0,472,GEMM(13,5,4),1777300148411019461,1777300149227705541,1777300148411013317
0,0,512,GEMM(13,10,4),1777300148938712261,1777300149687171269,1777300148918502597
0,0,524,SYRK(13,13,4),1777300145640257733,1777300146581103813,1777300137916428485
0,0,492,GEMM(14,7,4),1777300145933034693,1777300147534158021,1777300143322348741
0,0,500,GEMM(14,8,4),1777300148416667845,1777300149227705541,1777300148416663749
0,0,484,GEMM(15,6,4),1777300146342658245,1777300148021905605,1777300142862496965
0,0,508,GEMM(15,9,4),1777300146208181445,1777300147968534725,1777300142830012613
0,0,528,GEMM(15,14,4),1777300146208181445,1777300147968534725,1777300128524305605
0,0,532,TRSM(7,5),1777300150766513349,1777300152198991045,1777300128469173445
0,0,536,TRSM(11,5),1777300150766512325,1777300152545293509,1777300148411013317
0,0,540,TRSM(15,5),1777300150766512325,1777300152338124997,1777300148918502597
0,0,552,GEMM(8,7,5),1777300152199000261,1777300153442598085,1777300152198995141
0,0,560,SYRK(8,8,5),1777300151183098053,1777300151912171717,1777300137916428485
0,0,544,GEMM(9,6,5),1777300151289730245,1777300152012624069,1777300143322348741
0,0,568,SYRK(9,9,5),1777300151123863749,1777300151643525317,1777300142862496965
0,0,576,GEMM(11,10,5),1777300152635750597,1777300153904569541,1777300152588260549
0,0,556,GEMM(12,7,5),1777300152198999237,1777300153442598085,1777300152198995141
0,0,564,GEMM(12,8,5),1777300151183098053,1777300151912171717,1777300142830012613
0,0,548,GEMM(13,6,5),1777300151289730245,1777300152012270789,1777300128524306629
0,0,572,GEMM(13,9,5),1777300152194110661,1777300153433459909,1777300152194105541
0,0,584,GEMM(14,11,5),1777300152635750597,1777300153904569541,1777300152588260549
0,0,588,GEMM(14,12,5),1777300152527145157,1777300153866884293,1777300152489072837
0,0,580,GEMM(15,10,5),1777300152376961221,1777300153772660933,1777300152356897989
0,0,592,GEMM(15,13,5),1777300152376961221,1777300153772660933,1777300152356897989
0,0,596,POTRF(6,6),1777300152328864965,1777300153946893509,1777300152310982853
0,0,600,TRSM(10,6),1777300153946901701,1777300154410101957,1777300153946896581
0,0,604,TRSM(14,6),1777300153946900677,1777300154370439365,1777300153946897605
0,0,608,GEMM(9,7,6),1777300154391730373,1777300155551733957,1777300143322348741
0,0,616,GEMM(9,8,6),1777300155313075397,1777300156445181125,1777300142862496965
0,0,624,GEMM(10,9,6),1777300154466106565,1777300155701963973,1777300154435847365
0,0,636,SYRK(11,11,6),1777300154398527685,1777300155578968261,1777300142830012613
0,0,632,GEMM(12,10,6),1777300155313075397,1777300156445182149,1777300154435847365
0,0,612,GEMM(13,7,6),1777300154391730373,1777300155551733957,1777300128524306629
0,0,620,GEMM(13,8,6),1777300155313075397,1777300156445182149,1777300152194105541
0,0,628,GEMM(14,9,6),1777300154370449605,1777300155434924229,1777300154370444485
0,0,648,SYRK(14,14,6),1777300154370447557,1777300155400487109,1777300154370444485
0,0,640,GEMM(15,11,6),1777300155060691141,1777300156292124869,1777300152489073861
0,0,644,GEMM(15,12,6),1777300155313076421,1777300156446765253,1777300154391730373
0,0,652,TRSM(8,7),1777300155988796613,1777300157356412101,1777300154369619141
0,0,656,TRSM(12,7),1777300155998046405,1777300157669247173,1777300143322349765
0,0,660,SYRK(8,8,7),1777300157442277573,1777300158414942405,1777300157400539333
0,0,668,SYRK(9,9,7),1777300157142765765,1777300158266431685,1777300142862496965
0,0,676,GEMM(11,10,7),1777300156845834437,1777300157757683909,1777300142830012613
0,0,664,GEMM(12,8,7),1777300157767125189,1777300158526662853,1777300157739106501
0,0,672,GEMM(13,9,7),1777300157147462853,1777300158271097029,1777300128524306629
0,0,684,GEMM(14,11,7),1777300156850228421,1777300157778905285,1777300152194105541
0,0,688,GEMM(14,12,7),1777300157753029829,1777300158524957893,1777300157715811525
0,0,680,GEMM(15,10,7),1777300156845835461,1777300157757683909,1777300152489072837
0,0,692,GEMM(15,13,7),1777300157147463877,1777300158271097029,1777300154391730373
0,0,696,POTRF(8,8),1777300158433138885,1777300158670989509,1777300158423976133
0,0,700,TRSM(12,8),1777300158670999749,1777300158935238853,1777300158670996677
0,0,704,SYRK(9,9,8),1777300159145155781,1777300159627234501,1777300158282653893
0,0,712,GEMM(11,10,8),1777300159748571333,1777300160589742277,1777300157778906309
0,0,708,GEMM(13,9,8),1777300159145155781,1777300159629117637,1777300158285144261
0,0,720,GEMM(14,11,8),1777300159739985093,1777300160584032453,1777300157813687493
0,0,724,GEMM(14,12,8),1777300159739986117,1777300160579356869,1777300158935244997
0,0,716,GEMM(15,10,8),1777300159748571333,1777300160588832965,1777300157778905285
0,0,728,GEMM(15,13,8),1777300159077925061,1777300159541902533,1777300158285144261
0,0,732,POTRF(9,9),1777300159627240645,1777300160217736389,1777300159627238597
0,0,736,TRSM(13,9),1777300160286033093,1777300160858443973,1777300160258788549
0,0,740,GEMM(11,10,9),1777300161445333189,1777300162306972869,1777300160589746373
0,0,748,GEMM(14,11,9),1777300161454442693,1777300162318514373,1777300160588833989
0,0,752,GEMM(14,12,9),1777300161454441669,1777300162320209093,1777300160588830917
0,0,744,GEMM(15,10,9),1777300161445332165,1777300162311697605,1777300160588838085
0,0,756,GEMM(15,13,9),1777300160858454213,1777300161094101189,1777300160858450117
0,0,760,POTRF(10,10),1777300161956912325,1777300162446271685,1777300142830013637
0,0,764,TRSM(14,10),1777300162446277829,1777300162725747909,1777300162446274757
0,0,768,GEMM(13,11,10),1777300163049984197,1777300163471853765,1777300152194106565
0,0,772,GEMM(13,12,10),1777300162803457221,1777300163286041797,1777300152489072837
0,0,776,GEMM(14,13,10),1777300162725755077,1777300163123293381,1777300162725752005
0,0,780,SYRK(15,15,10),1777300163054174405,1777300163472698565,1777300154391730373
0,0,784,TRSM(14,11),1777300163744621765,1777300164023899333,1777300158668737733
0,0,788,GEMM(14,12,11),1777300164041327813,1777300164362959045,1777300164023903429
0,0,792,GEMM(15,13,11),1777300164139476165,1777300164469600453,1777300158934963397
0,0,796,POTRF(12,12),1777300164423732421,1777300164606597317,1777300160185616581
0,0,800,SYRK(13,13,12),1777300164882552005,1777300165152795845,1777300160858168517
0,0,804,GEMM(15,14,12),1777300164900824261,1777300165181912261,1777300162725471429
0,0,808,TRSM(15,13),1777300165317383365,1777300165570396357,1777300152194106565
0,0,812,POTRF(14,14),1777300165731444933,1777300165895351493,1777300152489073861
