pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
3,0,375,GEMM(5;4;3),1777199253328365290,1777199253365219050,1777199253328359146
3,0,387,GEMM(6;5;3),1777199253328364266,1777199253348707050,1777199253328360170
3,0,407,SYRK(7;7;3),1777199253328427754,1777199253381970666,1777199253314832106
3,0,399,GEMM(8;6;3),1777199253328254698,1777199253333616362,1777199253280353002
3,0,379,GEMM(9;4;3),1777199253330819818,1777199253368316650,1777199253330814698
3,0,391,GEMM(10;5;3),1777199253328365290,1777199253352093418,1777199253328360170
3,0,431,SYRK(10;10;3),1777199253324565226,1777199253383949034,1777199253319577322
3,0,411,GEMM(11;7;3),1777199253330852586,1777199253336878826,1777199253326130922
3,0,419,GEMM(11;8;3),1777199253365238506,1777199253371493098,1777199253365217002
3,0,403,GEMM(12;6;3),1777199253348740842,1777199253355594474,1777199253348706026
3,0,427,GEMM(12;9;3),1777199253330818794,1777199253387195114,1777199253330814698
3,0,383,GEMM(13;4;3),1777199253326163690,1777199253340149482,1777199253326158570
3,0,439,GEMM(13;11;3),1777199253330852586,1777199253374540522,1777199253326158570
3,0,443,GEMM(13;12;3),1777199253330610922,1777199253359064810,1777199253326159594
3,0,395,GEMM(14;5;3),1777199253328365290,1777199253390493418,1777199253328361194
3,0,435,GEMM(14;10;3),1777199253336901354,1777199253343261418,1777199253336878826
3,0,447,GEMM(14;13;3),1777199253326164714,1777199253377766122,1777199253326159594
3,0,415,GEMM(15;7;3),1777199253355626218,1777199253362247402,1777199253355594474
3,0,423,GEMM(15;8;3),1777199253387218666,1777199253394210538,1777199253387195114
3,0,451,SYRK(15;15;3),1777199253340175082,1777199253345095402,1777199253340148458
3,0,455,TRSM(7;4),1777199253374568170,1777199253381112554,1777199253374540522
3,0,459,TRSM(11;4),1777199253370992362,1777199253419131626,1777199253359062762
3,0,463,TRSM(15;4),1777199253390495466,1777199253396888298,1777199253390492394
3,0,475,SYRK(6;6;4),1777199253397127914,1777199253404957418,1777199253343260394
3,0,467,GEMM(8;5;4),1777199253379121898,1777199253436808938,1777199253377766122
3,0,487,GEMM(9;7;4),1777199253393609450,1777199253422126826,1777199253381163754
3,0,495,GEMM(9;8;4),1777199253393609450,1777199253399378666,1777199253362245354
3,0,479,GEMM(10;6;4),1777199253397128938,1777199253408956138,1777199253394209514
3,0,503,GEMM(10;9;4),1777199253393609450,1777199253439770346,1777199253345094378
3,0,515,SYRK(11;11;4),1777199253419159274,1777199253423786730,1777199253419155178
3,0,471,GEMM(12;5;4),1777199253396921066,1777199253403037418,1777199253396887274
3,0,511,GEMM(12;10;4),1777199253404988138,1777199253412262634,1777199253404956394
3,0,491,GEMM(13;7;4),1777199253395137258,1777199253443325674,1777199253381163754
3,0,499,GEMM(13;8;4),1777199253422161642,1777199253427316458,1777199253422125802
3,0,483,GEMM(14;6;4),1777199253402880746,1777199253450909418,1777199253399377642
3,0,507,GEMM(14;9;4),1777199253408977642,1777199253416014570,1777199253408955114
3,0,527,SYRK(14;14;4),1777199253439803114,1777199253445549802,1777199253439769322
3,0,519,GEMM(15;11;4),1777199253419161322,1777199253430794986,1777199253419157226
3,0,523,GEMM(15;12;4),1777199253396948714,1777199253453879018,1777199253396922090
3,0,531,TRSM(6;5),1777199253424164586,1777199253464727274,1777199253412261610
3,0,535,TRSM(10;5),1777199253443396330,1777199253448442602,1777199253443327722
3,0,539,TRSM(14;5),1777199253427328746,1777199253434129130,1777199253427315434
3,0,551,SYRK(7;7;5),1777199253450939114,1777199253454627562,1777199253450909418
3,0,543,GEMM(8;6;5),1777199253464762090,1777199253488207594,1777199253464756970
3,0,575,SYRK(10;10;5),1777199253448471274,1777199253476543210,1777199253448466154
3,0,555,GEMM(11;7;5),1777199253439221482,1777199253467656938,1777199253416013546
3,0,563,GEMM(11;8;5),1777199253445573354,1777199253456804586,1777199253445547754
3,0,547,GEMM(12;6;5),1777199253464762090,1777199253491768042,1777199253464756970
3,0,571,GEMM(12;9;5),1777199253458569962,1777199253480599274,1777199253453879018
3,0,583,GEMM(13;11;5),1777199253446594282,1777199253471189738,1777199253434127082
3,0,587,GEMM(13;12;5),1777199253454644970,1777199253458789098,1777199253454626538
3,0,579,GEMM(14;10;5),1777199253448473322,1777199253495117546,1777199253448469226
3,0,591,GEMM(14;13;5),1777199253446595306,1777199253484322538,1777199253434149610
3,0,559,GEMM(15;7;5),1777199253467687658,1777199253474757354,1777199253467655914
3,0,567,GEMM(15;8;5),1777199253456818922,1777199253461639914,1777199253456802538
3,0,595,SYRK(15;15;5),1777199253491798762,1777199253496312554,1777199253491767018
3,0,599,TRSM(9;6),1777199253500521194,1777199253507499754,1777199253480598250
3,0,603,TRSM(13;6),1777199253500520170,1777199253505255146,1777199253471189738
3,0,607,GEMM(8;7;6),1777199253509747434,1777199253525496554,1777199253458788074
3,0,615,SYRK(8;8;6),1777199253507439338,1777199253533598442,1777199253495115498
3,0,623,SYRK(9;9;6),1777199253507556074,1777199253515167466,1777199253507521258
3,0,631,GEMM(11;10;6),1777199253505380074,1777199253510332138,1777199253484323562
3,0,611,GEMM(12;7;6),1777199253509747434,1777199253528674026,1777199253474756330
3,0,619,GEMM(12;8;6),1777199253507440362,1777199253536933610,1777199253461639914
3,0,627,GEMM(13;9;6),1777199253507559146,1777199253518939882,1777199253507524330
3,0,639,GEMM(14;11;6),1777199253505381098,1777199253513754346,1777199253505254122
3,0,643,GEMM(14;12;6),1777199253525526250,1777199253531642602,1777199253525495530
3,0,635,GEMM(15;10;6),1777199253533631210,1777199253539995370,1777199253533597418
3,0,647,GEMM(15;13;6),1777199253507520234,1777199253522408170,1777199253505260266
3,0,651,POTRF(7;7),1777199253528132330,1777199253542276842,1777199253510331114
3,0,655,TRSM(11;7),1777199253542285034,1777199253549320938,1777199253542280938
3,0,659,TRSM(15;7),1777199253542284010,1777199253547010794,1777199253542280938
3,0,675,SYRK(10;10;7),1777199253549377258,1777199253563811562,1777199253536932586
3,0,663,GEMM(11;8;7),1777199253549347562,1777199253572892394,1777199253549343466
3,0,671,GEMM(12;9;7),1777199253546796778,1777199253551901418,1777199253518938858
3,0,683,GEMM(13;11;7),1777199253549346538,1777199253558809322,1777199253549343466
3,0,687,GEMM(13;12;7),1777199253549274858,1777199253567412970,1777199253531641578
3,0,679,GEMM(14;10;7),1777199253549377258,1777199253576403690,1777199253539993322
3,0,691,GEMM(14;13;7),1777199253549274858,1777199253555381994,1777199253522409194
3,0,667,GEMM(15;8;7),1777199253547043562,1777199253562332906,1777199253547038442
3,0,695,SYRK(15;15;7),1777199253547041514,1777199253569194730,1777199253547038442
3,0,699,TRSM(11;8),1777199253572933354,1777199253579220714,1777199253572929258
3,0,703,TRSM(15;8),1777199253562365674,1777199253581615850,1777199253562362602
3,0,711,SYRK(10;10;8),1777199253579650794,1777199253591019242,1777199253563837162
3,0,707,GEMM(12;9;8),1777199253575744234,1777199253584184042,1777199253551932138
3,0,719,GEMM(13;11;8),1777199253581893354,1777199253586907882,1777199253579239146
3,0,723,GEMM(13;12;8),1777199253581894378,1777199253597186794,1777199253567443690
3,0,715,GEMM(14;10;8),1777199253583572714,1777199253594373866,1777199253576435434
3,0,727,GEMM(14;13;8),1777199253583572714,1777199253602170602,1777199253555413738
3,0,731,SYRK(15;15;8),1777199253581652714,1777199253588586218,1777199253581649642
3,0,735,TRSM(12;9),1777199253584215786,1777199253600079594,1777199253584211690
3,0,739,SYRK(10;10;9),1777199253600117482,1777199253607497450,1777199253591047914
3,0,747,GEMM(13;11;9),1777199253602554602,1777199253618333418,1777199253586932458
3,0,751,GEMM(13;12;9),1777199253600165610,1777199253605702378,1777199253600120554
3,0,743,GEMM(14;10;9),1777199253605274346,1777199253615235818,1777199253594403562
3,0,755,GEMM(14;13;9),1777199253605275370,1777199253611642602,1777199253602202346
3,0,759,SYRK(15;15;9),1777199253605189354,1777199253619904234,1777199253588592362
3,0,763,TRSM(13;10),1777199253612408554,1777199253623087850,1777199253581614826
3,0,767,GEMM(12;11;10),1777199253622500074,1777199253629385450,1777199253600078570
3,0,771,SYRK(12;12;10),1777199253622500074,1777199253625699050,1777199253607495402
3,0,775,SYRK(13;13;10),1777199253623103210,1777199253633275626,1777199253623100138
3,0,779,GEMM(15;14;10),1777199253623840490,1777199253632473834,1777199253618331370
3,0,783,TRSM(13;11),1777199253632601834,1777199253637147370,1777199253605701354
3,0,787,GEMM(13;12;11),1777199253637155562,1777199253644037866,1777199253637150442
3,0,791,GEMM(14;13;11),1777199253637154538,1777199253641475818,1777199253637150442
3,0,795,SYRK(15;15;11),1777199253637894890,1777199253644653290,1777199253611641578
3,0,799,TRSM(15;12),1777199253643311850,1777199253647123178,1777199253619902186
3,0,803,SYRK(14;14;12),1777199253646188266,1777199253647768298,1777199253629384426
3,0,807,TRSM(14;13),1777199253653312234,1777199253656360682,1777199253625698026
3,0,811,SYRK(15;15;13),1777199253654936298,1777199253656508138,1777199253633274602
3,0,815,POTRF(15;15),1777199253664732906,1777199253667496682,1777199253632471786
