op_name,op_type,locality,median_ns_240,relative_240,median_ns_285,relative_285,median_ns_330,relative_330,median_ns_375,relative_375,median_ns_420,relative_420,median_ns_465,relative_465,median_ns_510,relative_510,median_ns_555,relative_555,median_ns_600,relative_600,median_ns_645,relative_645,median_ns_690,relative_690,median_ns_735,relative_735,median_ns_780,relative_780,median_ns_825,relative_825,median_ns_870,relative_870,median_ns_915,relative_915,median_ns_960,relative_960,median_ns_1005,relative_1005,median_ns_1050,relative_1050,median_ns_1095,relative_1095,median_ns_1140,relative_1140,median_ns_1185,relative_1185,median_ns_1230,relative_1230,median_ns_1275,relative_1275,median_ns_1320,relative_1320,median_ns_1365,relative_1365,median_ns_1410,relative_1410,median_ns_1455,relative_1455,median_ns_1500,relative_1500,median_ns_1545,relative_1545,median_ns_1590,relative_1590,median_ns_1635,relative_1635,median_ns_1680,relative_1680,median_ns_1725,relative_1725,median_ns_1770,relative_1770,median_ns_1815,relative_1815,median_ns_1860,relative_1860,median_ns_1905,relative_1905,median_ns_1950,relative_1950,median_ns_1995,relative_1995,median_ns_2040,relative_2040,pct_change_low_to_high
GEMM(13;4;1),GEMM,remote,43554816.0,1.0,46133248.0,1.059199699064278,45763584.0,1.050712371279447,45853696.0,1.05278130436827,47863808.0,1.0989326186109936,41527296.0,0.9534490055014812,41759744.0,0.9587859124465133,48376832.0,1.1107114308553157,48647168.0,1.1169182301217848,44684288.0,1.0259321954201346,42232832.0,0.9696478111628344,44877824.0,1.0303756994404476,47504384.0,1.0906803968589833,41563136.0,0.9542718766163539,44048384.0,1.0113321107819626,44319744.0,1.017562420651714,46424064.0,1.0658767103963889,42796032.0,0.9825786429679786,41928704.0,0.9626651619880566,45901824.0,1.0538863027225278,46134272.0,1.05922320966756,46602240.0,1.0699675553674708,42200064.0,0.9688954718578079,44087296.0,1.0122255137066818,46920704.0,1.0772793529881977,40987648.0,0.9410589175718249,44668928.0,1.0255795363709033,42777600.0,0.9821554521089011,46481408.0,1.0671933041801853,49094656.0,1.127192363756054,45622272.0,1.04746790802652,50547712.0,1.1605539098133257,41274368.0,0.9476418864908074,43931648.0,1.0086519020078055,44247040.0,1.0158931678186862,43565056.0,1.0002351060328207,48485376.0,1.1132035548032162,41866240.0,0.9612310151878497,48695296.0,1.1180232284760427,39266304.0,0.901537593454648,41741312.0,0.958362721587436,-4.1637278412564065
GEMM(13;4;2),GEMM,remote,48233472.0,1.0,41846784.0,0.8675880517164511,48520192.0,1.0059444196760292,38285312.0,0.7937498673120608,39233536.0,0.8134089123835,39489536.0,0.8187164299513832,43053056.0,0.8925970744963165,38004736.0,0.7879328280576609,48339968.0,1.0022079273082394,45279232.0,0.9387512472666285,50646016.0,1.0500180455597308,52785152.0,1.0943676623569625,46868480.0,0.9717003163280471,54779904.0,1.135723839245908,47876096.0,0.9925907054752351,52623360.0,1.0910133112540603,45536256.0,0.9440799949047831,39530496.0,0.8195656327622445,40292352.0,0.8353608050442647,38134784.0,0.7906290469821455,43085824.0,0.8932764367450057,37790720.0,0.7834957433709105,40687616.0,0.8435556121690763,39198720.0,0.8126870899942679,39283712.0,0.814449185826805,40523776.0,0.8401588009256311,43172864.0,0.8950809927180859,41435136.0,0.8590535634672951,41099264.0,0.8520901004182324,38791168.0,0.8042375220261979,44965888.0,0.9322548457635395,45401088.0,0.9412776256289408,41182208.0,0.8538097361102265,40278016.0,0.8350635840604632,42562560.0,0.8824278708362525,44589056.0,0.9244421799036154,37015552.0,0.7674245801753604,44975104.0,0.9324459163959833,40294400.0,0.8354032651848078,40025088.0,0.8298197567033947,42357760.0,0.8781818567819459,-12.181814321805405
GEMM(13;4;3),GEMM,remote,46315520.0,1.0,60137472.0,1.2984302454123369,45140992.0,0.9746407251824011,44300288.0,0.9564890559363255,47688704.0,1.0296484634092415,53814272.0,1.1619058147247403,43376640.0,0.9365465399071413,46501888.0,1.004023877957108,41757696.0,0.9015918638072076,49272832.0,1.0638514260446605,44033024.0,0.9507185496351979,55127040.0,1.1902498341808534,51163136.0,1.1046650453239,48592896.0,1.0491709042670794,54266880.0,1.1716780897634314,47868928.0,1.0335396860490824,54964224.0,1.18673446827327,49337344.0,1.0652443068759674,47260672.0,1.0204068096396197,45763584.0,0.9880831306654875,47508480.0,1.025757240769401,44796928.0,0.9672120274154322,47749120.0,1.0309529073623702,55783424.0,1.20442184390891,44722176.0,0.9655980543886801,52887552.0,1.1418969710369224,42090496.0,0.9087773601591864,52725760.0,1.1384037143488834,44717056.0,0.9654875082909573,42414080.0,0.9157638735352642,44735488.0,0.9658854742427593,56169472.0,1.2127570196772055,56631296.0,1.2227282776917974,56456192.0,1.2189476011496794,49506304.0,1.068892328100818,48460800.0,1.0463188149458325,45891584.0,0.9908467831085562,51632128.0,1.114791067875304,48777216.0,1.0531505637850984,48124928.0,1.03906699093522,55015424.0,1.1878399292504975,18.783992925049745
GEMM(13;5;0),GEMM,remote,56459264.0,1.0,63020032.0,1.1162035693557748,49547264.0,0.877575449796866,54995968.0,0.9740822692977366,57529344.0,1.0189531340684852,59353088.0,1.051255078351712,58278912.0,1.0322293964016251,60652544.0,1.0742708937899013,62712832.0,1.1107624782356356,57147392.0,1.012188044109112,52591616.0,0.9314966627974464,65730560.0,1.164212130005804,54472704.0,0.9648142774230992,66486272.0,1.1775972141613464,55425024.0,0.981681659895531,58969088.0,1.044453714451538,55934976.0,0.9907138711549622,58353664.0,1.0335533952408589,63827968.0,1.1305136390017412,53838848.0,0.9535874927452118,58580992.0,1.037579802669762,55089152.0,0.9757327336041788,56937472.0,1.0084699651770168,53482496.0,0.9472758270458502,60213248.0,1.066490133488102,51241984.0,0.9075921358096344,59137024.0,1.047428177597214,49157120.0,0.870665264074289,59597824.0,1.0555898142774232,54901760.0,0.9724136680208938,53258240.0,0.9433038305281486,56305664.0,0.9972794544399304,55031808.0,0.9747170632617528,54912000.0,0.9725950377248984,53460992.0,0.9468949506674406,82207744.0,1.4560541207196749,55202816.0,0.9777459373186302,49600512.0,0.87851857225769,53950464.0,0.9555644225188624,52954112.0,0.9379171503192106,54799360.0,0.9705999709808474,-2.940002901915264
GEMM(13;5;1),GEMM,local,10479616.0,1.0,8825856.0,0.8421926910299004,7622656.0,0.7273793238225523,6708224.0,0.6401211647449677,5992448.0,0.5718194254445964,5416960.0,0.5169044361930819,4938752.0,0.47127222982216144,4539392.0,0.4331639632597225,4207616.0,0.4015047879616963,3915776.0,0.373656439319914,3658752.0,0.3491303498143443,3428352.0,0.3271448114129373,3236864.0,0.30887238616376783,3060736.0,0.2920656634746922,2916352.0,0.27828805940981044,2765824.0,0.26392417432089116,2636800.0,0.2516122728161032,2514944.0,0.239984365839359,2411520.0,0.23011530193472737,2310144.0,0.22044166503810828,2221056.0,0.2119405901895642,2140160.0,0.20422122337307017,2057216.0,0.19630642954856362,1989632.0,0.18985733828415086,1917952.0,0.1830173930037131,1858560.0,0.1773500097713504,1797120.0,0.1714871995309752,1742848.0,0.16630838381864374,1688576.0,0.1611295681063123,1639424.0,0.1564393199140121,1592320.0,0.15194449872972446,1551360.0,0.1480359585694743,1507328.0,0.1438342778972054,1471488.0,0.1404143052569865,1431552.0,0.13660347860074262,1402880.0,0.13386750048856752,1364992.0,0.13025210084033614,1335296.0,0.1274184092241548,1301504.0,0.12419386359194841,1272832.0,0.1214578854797733,1245184.0,0.11881962087160446,-88.11803791283955
GEMM(13;5;2),GEMM,remote,50262016.0,1.0,57233408.0,1.1387010023632955,77336576.0,1.5386684051829518,63707136.0,1.2675006111971314,71236608.0,1.417305028115068,67195904.0,1.336912232091924,61593600.0,1.2254502485535002,69314560.0,1.37906446092413,64576512.0,1.2847974900171135,59847680.0,1.1907138782495315,60341248.0,1.2005337788281314,61310976.0,1.2198272349441772,59318272.0,1.1801809143509085,61221888.0,1.2180547632629777,53506048.0,1.0645424170809226,54818816.0,1.0906609078314726,55002112.0,1.0943077173824465,48180224.0,0.9585812077255318,50833408.0,1.0113682666449353,50881536.0,1.0123258088175373,48012288.0,0.9552399967402819,48175104.0,0.958479341536957,52204544.0,1.0386480319452367,50289664.0,1.0005500774183034,52529152.0,1.045106348300872,50094080.0,0.9966587890147502,51595264.0,1.026525955504849,51845120.0,1.0314970255072937,47483904.0,0.9447274060793741,51542016.0,1.0254665471436721,54393856.0,1.0822060141797734,47081472.0,0.9367207236574037,51912704.0,1.0328416591964795,50361344.0,1.0019762040583489,53261312.0,1.0596732132670523,52570112.0,1.0459212778094695,50245632.0,0.999674028196561,52673536.0,1.047978974818678,53641216.0,1.0672316844592942,51653632.0,1.0276872300546003,51323904.0,1.0211270475103904,2.1127047510390353
GEMM(13;5;3),GEMM,remote,57398272.0,1.0,71048192.0,1.2378106434981178,61484032.0,1.071182630724493,64745472.0,1.1280038534957986,59996160.0,1.0452607353754482,72681472.0,1.266265855529588,57474048.0,1.0013201791161936,60920832.0,1.0613704886446755,57491456.0,1.0016234635077517,66802688.0,1.1638449324746223,60432384.0,1.052860685422725,69471232.0,1.2103366456746294,67731456.0,1.1800260467771573,62841856.0,1.094838813266016,67196928.0,1.1707134319304944,63454208.0,1.1055072877455265,81381376.0,1.4178366902752753,65070080.0,1.1336592153854388,58028032.0,1.0109717588710685,72818688.0,1.268656450145398,57684992.0,1.0049952723315434,59441152.0,1.0355913153622465,60650496.0,1.0566606604463633,73503744.0,1.2805915829661214,55731200.0,0.9709560594437407,66242560.0,1.1540863111697857,57925632.0,1.0091877330383745,65575936.0,1.1424723029989474,66735104.0,1.1626674754250441,65340416.0,1.138369043583751,55858176.0,0.9731682514762814,70151168.0,1.2221825772037178,72287232.0,1.259397356073716,72647680.0,1.265677127004799,61897728.0,1.078390095088577,60872704.0,1.0605319965033093,63535104.0,1.1069166681533549,70361088.0,1.2258398301607407,64009216.0,1.1151767077587282,69807104.0,1.2161882504058659,65473536.0,1.1406882771662534,14.068827716625337
GEMM(13;5;4),GEMM,remote,76447744.0,1.0,54240256.0,0.7095076082297471,60038144.0,0.7853487998285469,64441344.0,0.8429463137591084,55690240.0,0.7284746035147879,55005184.0,0.719513501928847,62461952.0,0.8170542220317188,55214080.0,0.7222460351478782,57964544.0,0.7582243891984569,60184576.0,0.7872642520360051,63229952.0,0.8271003000428633,53531648.0,0.7002384269181312,78566400.0,1.0277137805400771,64950272.0,0.8496035147878268,57638912.0,0.7539648521217317,59781120.0,0.781986712387484,57084928.0,0.7467182811830262,56351744.0,0.7371276253750536,54572032.0,0.7138475139305616,57222144.0,0.7485131804543507,54057984.0,0.7071233390484355,50893824.0,0.6657334976425203,57731072.0,0.755170381483069,46824448.0,0.6125026789541363,52034560.0,0.6806552721817403,58480640.0,0.764975353621946,55865344.0,0.7307651093013288,52817920.0,0.6909022717531076,52810752.0,0.690808508358337,55780352.0,0.7296533433347621,51207168.0,0.6698322974710673,50750464.0,0.6638582297471067,58567680.0,0.7661139091298756,54352896.0,0.7109810330047149,51104768.0,0.6684928204029147,49106944.0,0.6423596228032576,59243520.0,0.7749544577796829,52310016.0,0.6842584654950707,54232064.0,0.7094004500642949,49938432.0,0.6532361765966567,52242432.0,0.68337441063009,-31.662558936990997
GEMM(13;6;0),GEMM,remote,44882944.0,1.0,44056576.0,0.9815883735255869,45442048.0,1.0124569368711642,46283776.0,1.0312107868859939,42390528.0,0.944468526841733,43196416.0,0.9624238552622573,59770880.0,1.3317058702744633,46701568.0,1.0405192671853254,44889088.0,1.0001368894161666,51336192.0,1.1437795167803608,47381504.0,1.0556683625744336,56379392.0,1.256142912550478,52432896.0,1.1682142775661062,54789120.0,1.2207113686660127,50488320.0,1.1248887773493645,73780224.0,1.643836554037097,46026752.0,1.0254842463096896,53799936.0,1.1986721726631835,45496320.0,1.0136661267139695,40474624.0,0.9017818439004358,44741632.0,0.9968515434281673,45329408.0,1.0099472975747759,41067520.0,0.9149916725605165,49736704.0,1.1081426387716455,52281344.0,1.164837671967329,45966336.0,1.0241381670507175,47314944.0,1.054185393899295,45240320.0,1.0079624010403596,42925056.0,0.9563779060482307,50715648.0,1.1299536857475303,45967360.0,1.0241609819534119,49121280.0,1.0944308822522872,46853120.0,1.0438958727841026,44936192.0,1.0011863749401109,44652544.0,0.994866646893751,43181056.0,0.9620816317218407,38082560.0,0.8484862312062239,42381312.0,0.944263192717483,46298112.0,1.0315301955237162,42571776.0,0.9485067646186489,40255488.0,0.8968994547238256,-10.31005452761744
GEMM(13;6;1),GEMM,remote,39634944.0,1.0,38633472.0,0.9747325995969617,39369728.0,0.9933085309771095,36482048.0,0.9204516095695757,41369600.0,1.0437658244199866,41431040.0,1.0453159716839766,39092224.0,0.9863070325014209,40731648.0,1.027670128662223,38976512.0,0.983387588487573,40633344.0,1.0251898930398389,39505920.0,0.9967446907456209,43790336.0,1.1048416266211958,40302592.0,1.0168449336020255,40339456.0,1.0177750219604196,36947968.0,0.9322068929881672,37339136.0,0.9420761639022374,37638144.0,0.9496202139203225,39562240.0,0.9981656590709451,38396928.0,0.9687645326305999,38389760.0,0.9685836821164677,37022720.0,0.9340929054926884,36043776.0,0.9093938924197799,36474880.0,0.9202707590554436,38555648.0,0.972769079729241,38232064.0,0.9646049708055598,36807680.0,0.9286673900687232,37723136.0,0.9517645843021754,36152320.0,0.9121324859194957,38384640.0,0.9684545031778019,37550080.0,0.94739833617527,39464960.0,0.9957112592362941,38936576.0,0.9823799927659794,38070272.0,0.9605229163437193,36501504.0,0.9209424895365059,36130816.0,0.9115899343770991,37248000.0,0.9397767787939855,37570560.0,0.9479150519299333,39948288.0,1.0079057510463494,36938752.0,0.9319743708985687,39218176.0,0.9894848343926006,40573952.0,1.023691417351315,2.369141735131504
GEMM(13;6;2),GEMM,local,10477568.0,1.0,8825856.0,0.8423573103987491,7626752.0,0.7279124315871774,6710272.0,0.6404417513682564,5993472.0,0.5720289288506646,5424128.0,0.5176896012509773,4934656.0,0.47097341673182175,4543488.0,0.43363956215793587,4202496.0,0.40109460516028145,3908608.0,0.3730453479280688,3653632.0,0.3487099296325254,3435520.0,0.3278928850664582,3254272.0,0.3105942142298671,3067904.0,0.2928068803752932,2910208.0,0.277756059421423,2767872.0,0.2641712275215012,2639872.0,0.2519546520719312,2523136.0,0.24081313526192338,2411520.0,0.23016028146989836,2312192.0,0.22068021892103207,2224128.0,0.2122752150117279,2140160.0,0.20426114151681002,2067456.0,0.19732212666145427,1993728.0,0.19028537920250196,1931264.0,0.1843236903831118,1863680.0,0.17787333854573886,1806336.0,0.1724003127443315,1748992.0,0.16692728694292416,1695744.0,0.16184519155590305,1645568.0,0.1570562939796716,1599488.0,0.15265832681782643,1558528.0,0.14874902267396403,1515520.0,0.14464425332290853,1480704.0,0.1413213448006255,1440768.0,0.13750977326035965,1402880.0,0.13389366692728694,1372160.0,0.13096168881939016,1339392.0,0.12783424550430023,1306624.0,0.12470680218921032,1282048.0,0.12236121970289289,1252352.0,0.11952697419859265,-88.04730258014074
GEMM(13;6;3),GEMM,remote,49367040.0,1.0,49265664.0,0.9979464841319229,57253888.0,1.1597593860194981,47532032.0,0.9628292885293508,56398848.0,1.1424393279402614,57182208.0,1.1583074051026758,56033280.0,1.1350342252644678,50274304.0,1.0183779298900644,53345280.0,1.080584940883634,52969472.0,1.0729724123625803,53943296.0,1.0926986102468368,60748800.0,1.230553827006845,58391552.0,1.1828043974279194,51886080.0,1.0510267579340387,49667072.0,1.0060775772661275,47151104.0,0.9551130470856669,50067456.0,1.014187927815806,56781824.0,1.1501970545529974,52950016.0,1.0725783032565859,59072512.0,1.1965982161377307,45830144.0,0.9283551130470856,54249472.0,1.0989006430201202,46635008.0,0.9446587844845468,49591296.0,1.004542626011201,52644864.0,1.0663970130678282,50672640.0,1.0264467952706908,51040256.0,1.0338933831155361,49872896.0,1.0102468367558597,54870016.0,1.1114706492428956,50625536.0,1.0254926363824932,52055040.0,1.054449284380834,62440448.0,1.2648205766438498,52156416.0,1.056502800248911,53129216.0,1.0762082555486414,52203520.0,1.0574569591371086,46541824.0,0.9427712092926779,50655232.0,1.0260941713337481,54214656.0,1.0981953951462353,52366336.0,1.0607550300767477,50079744.0,1.0144368388301181,57135104.0,1.1573532462144782,15.735324621447832
GEMM(13;6;4),GEMM,remote,45033472.0,1.0,47361024.0,1.0516849333757787,38592512.0,0.8569739415162126,44166144.0,0.9807403701850925,43807744.0,0.9727818454681887,45047808.0,1.0003183409886762,41012224.0,0.9107053526763381,39293952.0,0.872549911319296,39848960.0,0.884874255309473,42508288.0,0.9439265087088999,42223616.0,0.9376051662194733,46150656.0,1.0248078584746918,39169024.0,0.8697757969894038,44952576.0,0.9982036472781846,43481088.0,0.9655282186547819,41797632.0,0.9281458911273819,46684160.0,1.0366546909818546,48758784.0,1.082723179771704,42565632.0,0.9451998726636045,46867456.0,1.0407249079084997,44257280.0,0.982764109327391,51319808.0,1.1395925235344946,40251392.0,0.8938105416344536,57814016.0,1.2838009914047932,49245184.0,1.093524034744645,43311104.0,0.9617536040747646,43008000.0,0.9550229660284688,41416704.0,0.9196871162854154,42584064.0,0.9456091682204739,41951232.0,0.9315566874346264,40045568.0,0.8892400745827459,38270976.0,0.8498340079130474,41733120.0,0.9267133566783392,40690688.0,0.903565419073173,42327040.0,0.9399017690663514,41818112.0,0.9286006639683478,41763840.0,0.9273955159397881,40193024.0,0.8925144390377007,39184384.0,0.8701168766201283,37574656.0,0.8343717313202056,36141056.0,0.8025376324525899,-19.746236754741005
GEMM(13;6;5),GEMM,remote,43980800.0,1.0,46185472.0,1.050128055878929,47010816.0,1.068894062863795,43921408.0,0.9986495925494762,43641856.0,0.9922933643771827,43962368.0,0.999580908032596,41704448.0,0.9482421420256112,43677696.0,0.9931082654249127,43852800.0,0.9970896391152503,43003904.0,0.9777881257275902,45814784.0,1.0416996507566938,44396544.0,1.009452852153667,45766656.0,1.040605355064028,45601792.0,1.0368568102444704,41834496.0,0.9511990686845169,39866368.0,0.9064493597206054,41692160.0,0.9479627473806752,42546176.0,0.9673806752037253,42552320.0,0.9675203725261933,40641536.0,0.9240745052386496,42399744.0,0.9640512223515716,39640064.0,0.9013038416763679,40958976.0,0.9312922002328289,40264704.0,0.9155064027939465,39555072.0,0.899371362048894,40902656.0,0.930011641443539,39161856.0,0.8904307334109429,41995264.0,0.9548544819557625,39107584.0,0.8891967403958091,42586112.0,0.9682887077997672,43499520.0,0.9890570430733411,40637440.0,0.9239813736903376,42752000.0,0.9720605355064028,47940608.0,1.090034924330617,44746752.0,1.0174155995343424,46222336.0,1.050966239813737,43830272.0,0.9965774155995344,47109120.0,1.071129220023283,52423680.0,1.1919674039580908,46307328.0,1.0528987194412107,54926336.0,1.2488707799767171,24.88707799767171
GEMM(13;7;0),GEMM,remote,49252352.0,1.0,53527552.0,1.0868019460268619,55539712.0,1.1276560355939955,54702080.0,1.1106490914383134,53744640.0,1.0912096137053515,58156032.0,1.1807767474739075,59203584.0,1.2020458231111482,51456000.0,1.044741985113726,55182336.0,1.1204000166327082,55561216.0,1.1280926441847894,55586816.0,1.1286124163166869,62948352.0,1.2780780905650964,63124480.0,1.2816541228325502,61858816.0,1.255956588631544,56185856.0,1.1407750842030853,49883136.0,1.0128071853299514,56484864.0,1.1468460227036468,50812928.0,1.031685309160464,54620160.0,1.1089858206162417,49562624.0,1.0062996382385963,51965952.0,1.055095845981122,49370112.0,1.002390951806728,50399232.0,1.0232857915090026,48183296.0,0.9782943157719656,49964032.0,1.014449665266747,49445888.0,1.003929477317144,50667520.0,1.028733003451287,47772672.0,0.9699571707763317,51411968.0,1.0438479770468627,54730752.0,1.1112312362260386,51975168.0,1.055282963948605,48929792.0,0.993450871138093,52433920.0,1.064597280552206,51911680.0,1.0539939290614995,52140032.0,1.058630296478024,50780160.0,1.0310200008316355,53279744.0,1.0817705517900953,51150848.0,1.0385463013015095,49378304.0,1.0025572788889352,52840448.0,1.0728512620067363,52743168.0,1.070876127905526,7.087612790552622
GEMM(13;7;1),GEMM,remote,51263488.0,1.0,54918144.0,1.0712915984179616,51111936.0,0.9970436658543406,56133632.0,1.0950021972753785,50397184.0,0.9831009548160281,48250880.0,0.9412328712396628,55112704.0,1.0750868922536054,47942656.0,0.9352203267947745,60787712.0,1.185789620870121,54242304.0,1.058107946146778,55121920.0,1.0752666693300308,51628032.0,1.0071111821341536,56620032.0,1.1044904318644881,50200576.0,0.9792657105189565,53369856.0,1.0410890495785226,56759296.0,1.1072070632415805,59482112.0,1.1603212017098798,45085696.0,0.8794894331029524,45794304.0,0.8933122927569813,52159488.0,1.0174783268746754,51320832.0,1.0011186129199792,53035008.0,1.0345571491350725,52519936.0,1.0245096080859735,47995904.0,0.9362590387918981,50504704.0,0.9851983540409892,49373184.0,0.9631257241021134,49224704.0,0.9602293156485957,50486272.0,0.9848387998881387,50363392.0,0.982441772202469,49012736.0,0.9560944428908154,44912640.0,0.8761136191123008,50547712.0,0.9860373137309736,50679808.0,0.9886141184930686,54638592.0,1.065838360433063,49611776.0,0.9677799528584555,46864384.0,0.9141864088530223,48539648.0,0.9468658863009868,54177792.0,1.0568495066118013,50695168.0,0.9889137469537773,48254976.0,0.9413127721625185,49400832.0,0.9636650553313891,-3.6334944668610922
GEMM(13;7;2),GEMM,remote,64940032.0,1.0,57450496.0,0.8846699675171087,52151296.0,0.8030685294395913,65292288.0,1.005424327478003,77864960.0,1.1990286669399854,71080960.0,1.0945630578069319,67064832.0,1.032719417200164,73112576.0,1.125847551168438,60729344.0,0.9351603645652654,55775232.0,0.8588728752089312,60296192.0,0.9284903339745814,60748800.0,0.9354599640480621,74420224.0,1.1459837900911414,60647424.0,0.9338988930587531,63988736.0,0.9853511621306253,62945280.0,0.9692831688164244,59453440.0,0.9155129458513356,61546496.0,0.947743542842726,58645504.0,0.9030716831183576,57384960.0,0.8836607903118988,54577152.0,0.8404238544261882,60283904.0,0.9283011132486045,53068800.0,0.8171970103125296,51299328.0,0.7899492257718629,51995648.0,0.8006717335772178,52630528.0,0.8104481377526885,55062528.0,0.8478980731022738,56128512.0,0.8643129710807658,65597440.0,1.0101233088397616,48210944.0,0.7423917499763474,62921728.0,0.9689204957583021,57677824.0,0.8881705509476805,65261568.0,1.004951275663061,58121216.0,0.8949982654766786,69818368.0,1.0751206282128103,63600640.0,0.9793749408685232,69684224.0,1.0730549686208963,62698496.0,0.9654829859030559,66593792.0,1.025465956037718,68234240.0,1.0507269229556278,69511168.0,1.070390110063389,7.039011006338894
GEMM(13;7;3),GEMM,local,10483712.0,1.0,8821760.0,0.8414729439343622,7625728.0,0.7273881617503418,6714368.0,0.6404571205313537,5995520.0,0.5718890408282867,5415936.0,0.5166048056260989,4947968.0,0.47196718109005664,4543488.0,0.4333854268411799,4203520.0,0.400957218206681,3911680.0,0.3731197499511623,3652608.0,0.34840789216643875,3430400.0,0.32721234616135964,3234816.0,0.30855635866380154,3062784.0,0.29214690369212737,2914304.0,0.27798398124633716,2766848.0,0.26391873412775935,2635776.0,0.251416292244579,2515968.0,0.23998827896073452,2408448.0,0.22973236960343818,2313216.0,0.22064856417268996,2224128.0,0.21215081070521585,2136064.0,0.2037507325649541,2060288.0,0.19652275835124047,1984512.0,0.18929478413752687,1914880.0,0.18265286188708732,1856512.0,0.1770853682359836,1802240.0,0.17190857589372924,1744896.0,0.16643875756983786,1692672.0,0.1614573158820082,1640448.0,0.15647587419417855,1602560.0,0.15286188708732174,1551360.0,0.14797812072670444,1512448.0,0.1442664582926353,1469440.0,0.14016409454971673,1431552.0,0.13655010744285995,1402880.0,0.13381519828091423,1366016.0,0.13029888650126978,1333248.0,0.1271732760304747,1305600.0,0.12453604219574135,1275904.0,0.12170345770658332,1256448.0,0.11984762648954873,-88.01523735104513
GEMM(13;7;4),GEMM,remote,49939456.0,1.0,51232768.0,1.0258975988845374,48884736.0,0.978880026246181,56731648.0,1.1360085300088172,52174848.0,1.044762041460764,54854656.0,1.098423178658574,50543616.0,1.0120978490434498,52201472.0,1.0452951670118313,52545536.0,1.0521847895179315,58411008.0,1.1696364493838298,64672768.0,1.295023478029076,55275520.0,1.1068506633312145,55304192.0,1.1074247985400563,51995648.0,1.0411736964055034,58082304.0,1.1630543993110378,53201920.0,1.0653283848346287,58660864.0,1.1746396276323074,55841792.0,1.1181898337058378,51280896.0,1.0268613258422359,51622912.0,1.0337099386905617,53373952.0,1.0687731960876787,50217984.0,1.0055773134573192,50750464.0,1.0162398244786648,50833408.0,1.0179007156185282,46158848.0,0.9242961717484468,46622720.0,0.9335848592343496,50589696.0,1.0130205663433738,48302080.0,0.9672127786093625,45928448.0,0.9196825852488261,45600768.0,0.9131210400049211,46695424.0,0.9350407020853411,45837312.0,0.917857655477865,49182720.0,0.984846931452357,48952320.0,0.9802333449527364,50977792.0,1.0207918964916238,47997952.0,0.9611228444298633,47052800.0,0.9421968873669749,47624192.0,0.9536385818860341,48112640.0,0.96341938526523,51204096.0,1.0253234636756956,51207168.0,1.0253849781623572,2.5384978162357235
GEMM(13;7;5),GEMM,remote,50254848.0,1.0,55648256.0,1.1073211483994538,55275520.0,1.099904232125028,55002112.0,1.094463801780875,55345152.0,1.1012898098905801,53060608.0,1.0558306334943048,50041856.0,0.9957617621288994,52390912.0,1.0425046355726715,53335040.0,1.061291439982069,53885952.0,1.0722538052448194,55223296.0,1.098865048800864,53067776.0,1.0559732664995822,55225344.0,1.098905801088086,54823936.0,1.0909183527925506,52694016.0,1.0485359740815454,51533824.0,1.0254498033702142,50198528.0,0.9988793121013917,53507072.0,1.064714632108727,53280768.0,1.0602115043706828,51387392.0,1.0225360148338325,52064256.0,1.0360046457607432,51000320.0,1.0148338325488517,51677184.0,1.0283024634757625,49263616.0,0.9802758929844938,52901888.0,1.0526723312345905,49073152.0,0.9764859302728366,50212864.0,0.9991645781119465,51159040.0,1.017992134808566,47753216.0,0.95022108115818,53958656.0,1.0737005114412046,54009856.0,1.0747193186217576,50577408.0,1.006418485237484,52301824.0,1.0407319110785094,56515584.0,1.124579742038022,53305344.0,1.0607005318173484,55180288.0,1.0980092507691994,55137280.0,1.0971534527375348,58560512.0,1.165270900829309,61171712.0,1.2172300670375125,54307840.0,1.080648776412576,64605184.0,1.2855512765653971,28.555127656539725
GEMM(13;7;6),GEMM,remote,63632384.0,1.0,70828032.0,1.113081540367873,54610944.0,0.8582256481228174,55484416.0,0.8719524951320384,50967552.0,0.8009687645837692,51262464.0,0.8056033858483127,59719680.0,0.9385108060700664,55314432.0,0.8692811509309474,61391872.0,0.9647897523374261,60494848.0,0.9506927793244396,62698496.0,0.9853236993289455,77169664.0,1.2127419899905054,59631616.0,0.937126856664682,62784512.0,0.9866754638644373,70533120.0,1.1084469191033295,71928832.0,1.1303809079351796,75031552.0,1.1791409858225648,64503808.0,1.0136946621393284,61409280.0,0.9650633237315138,61350912.0,0.964146054939573,64026624.0,1.0061955874543378,69069824.0,1.0854508295650216,68600832.0,1.0780804943596016,72395776.0,1.1377190582707069,65534976.0,1.0298997441302844,56761344.0,0.8920197615101141,56027136.0,0.8804814856535943,55894016.0,0.8783894691105711,55917568.0,0.8787595951143368,57259008.0,0.8998406848940314,56317952.0,0.8850517371783525,54836224.0,0.8617659838110104,54998016.0,0.8643085885325309,54172672.0,0.8513380859657875,54002688.0,0.8486667417646964,53242880.0,0.8367261550345183,53194752.0,0.8359698105920407,50614272.0,0.7954168745272847,53364736.0,0.8386411547931317,52066304.0,0.8182359472811831,55279616.0,0.8687340081427721,-13.126599185722792
