pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,404,GEMM(13,6,3),1777921965523376384,1777921969198474496,1777921946440860928
0,0,405,GEMM(14,6,3),1777921965523383552,1777921969198474496,1777921946680721664
0,0,406,GEMM(15,6,3),1777921965523377408,1777921969198474496,1777921946442184960
0,0,416,SYRK(8,8,3),1777921960131589376,1777921965523143936,1777921944441499904
0,0,417,GEMM(9,8,3),1777921960131589376,1777921965523121408,1777921944681262336
0,0,418,GEMM(10,8,3),1777921960131685632,1777921965523121408,1777921944840120576
0,0,419,GEMM(11,8,3),1777921960131591424,1777921965523124480,1777921946839867648
0,0,420,GEMM(12,8,3),1777921965523386624,1777921969198478592,1777921946680715520
0,0,421,GEMM(13,8,3),1777921965523378432,1777921969198488832,1777921946442180864
0,0,422,GEMM(14,8,3),1777921965523423488,1777921969198476544,1777921946837542144
0,0,423,GEMM(15,8,3),1777921965523367168,1777921969198473472,1777921946560845056
0,0,431,SYRK(10,10,3),1777921960131590400,1777921965523186944,1777921944680923392
0,0,432,GEMM(11,10,3),1777921960131597568,1777921965523122432,1777921944681480448
0,0,433,GEMM(12,10,3),1777921969198938368,1777921971500321024,1777921965821553920
0,0,434,GEMM(13,10,3),1777921969198653696,1777921970875843840,1777921965523387648
0,0,435,GEMM(14,10,3),1777921969198650624,1777921970875843840,1777921965821556992
0,0,436,GEMM(15,10,3),1777921970875843840,1777921971501373696,1777921965821553920
0,0,442,SYRK(12,12,3),1777921969198651648,1777921970875843840,1777921965523421440
0,0,443,GEMM(13,12,3),1777921969198680320,1777921970875843840,1777921965821553920
0,0,444,GEMM(14,12,3),1777921970875844864,1777921971969176832,1777921969198474496
0,0,445,GEMM(15,12,3),1777921969198651648,1777921970875843840,1777921965523443968
0,0,449,SYRK(14,14,3),1777921971495769344,1777921971969307904,1777921969198935296
0,0,450,GEMM(15,14,3),1777921971495769344,1777921971970135296,1777921969199177984
0,0,452,POTRF(4),1777921969199177984,1777921971501373696,0
0,0,453,TRSM(5,4),1777921969198571776,1777921973384318208,0
0,0,454,TRSM(6,4),1777921965523421440,1777921973384723712,0
0,0,455,TRSM(7,4),1777921965821554944,1777921973387619584,0
0,0,456,TRSM(8,4),1777921969198474496,1777921973384768768,0
0,0,457,TRSM(9,4),1777921965523444992,1777921973384244480,0
0,0,458,TRSM(10,4),1777921969198935296,1777921973469626624,0
0,0,459,TRSM(11,4),1777921969199177984,1777921973469626624,0
0,0,460,TRSM(12,4),1777921970875987200,1777921973670165760,0
0,0,461,TRSM(13,4),1777921972209561856,1777921974548396288,0
0,0,462,TRSM(14,4),1777921972234050816,1777921974548319488,0
0,0,463,TRSM(15,4),1777921972258561280,1777921974548278528,0
0,0,475,SYRK(6,6,4),1777921972246234368,1777921973112680704,0
0,0,476,GEMM(7,6,4),1777921972221869312,1777921972877703424,0
0,0,477,GEMM(8,6,4),1777921972270781696,1777921973113939200,0
0,0,478,GEMM(9,6,4),1777921972519273728,1777921973127568640,0
0,0,479,GEMM(10,6,4),1777921973126813952,1777921973366527232,0
0,0,480,GEMM(11,6,4),1777921973821548800,1777921974541135104,0
0,0,481,GEMM(12,6,4),1777921973809195264,1777921974305362176,0
0,0,482,GEMM(13,6,4),1777921974069575936,1777921974541844736,0
0,0,483,GEMM(14,6,4),1777921972246235392,1777921973112680704,0
0,0,484,GEMM(15,6,4),1777921972221869312,1777921972877703424,0
0,0,494,SYRK(8,8,4),1777921972270781696,1777921973114875136,0
0,0,495,GEMM(9,8,4),1777921972519274752,1777921973114875136,0
0,0,496,GEMM(10,8,4),1777921973126813952,1777921973366527232,0
0,0,497,GEMM(11,8,4),1777921973821548800,1777921974541844736,0
0,0,498,GEMM(12,8,4),1777921973809195264,1777921974305362176,0
0,0,499,GEMM(13,8,4),1777921974069575936,1777921974541845760,0
0,0,500,GEMM(14,8,4),1777921972246235392,1777921973113852160,0
0,0,501,GEMM(15,8,4),1777921972221870336,1777921972878144768,0
0,0,509,SYRK(10,10,4),1777921972270781696,1777921973113940224,0
0,0,510,GEMM(11,10,4),1777921972519274752,1777921973114875136,0
0,0,511,GEMM(12,10,4),1777921973126813952,1777921973366674688,0
0,0,512,GEMM(13,10,4),1777921973821548800,1777921974541135104,0
0,0,513,GEMM(14,10,4),1777921973809195264,1777921974305698048,0
0,0,514,GEMM(15,10,4),1777921974069575936,1777921974542754048,0
0,0,520,SYRK(12,12,4),1777921973473002752,1777921973671602432,0
0,0,521,GEMM(13,12,4),1777921973384723712,1777921973473003776,0
0,0,522,GEMM(14,12,4),1777921973512885504,1777921973671602432,0
0,0,523,GEMM(15,12,4),1777921973512885504,1777921973712832768,0
0,0,527,SYRK(14,14,4),1777921973671616768,1777921973713790208,0
0,0,528,GEMM(15,14,4),1777921974548407552,1777921974652207360,0
0,0,541,SYRK(6,6,5),1777921985540391168,1777921986075343104,1777921974548328704
0,0,542,GEMM(7,6,5),1777921985540392192,1777921991114606848,1777921974548286720
0,0,543,GEMM(8,6,5),1777921986075518208,1777921991114608896,1777921973473002752
0,0,544,GEMM(9,6,5),1777921986075507968,1777921991114631424,1777921973384723712
0,0,545,GEMM(10,6,5),1777921986075584768,1777921994034940160,1777921973512885504
0,0,546,GEMM(11,6,5),1777921986075526400,1777921991114691840,1777921973512885504
0,0,547,GEMM(12,6,5),1777921986075426048,1777921991114609920,1777921973711137024
0,0,548,GEMM(13,6,5),1777921986075556096,1777921991114609920,1777921974649885952
0,0,549,GEMM(14,6,5),1777921991117820160,1777921994034940160,1777921974548330752
0,0,550,GEMM(15,6,5),1777921991117821184,1777921994035713280,1777921974548289792
0,0,560,SYRK(8,8,5),1777921986075508992,1777921991114607872,1777921973473002752
0,0,561,GEMM(9,8,5),1777921986075574528,1777921991114608896,1777921973384723712
0,0,562,GEMM(10,8,5),1777921986075518208,1777921991114608896,1777921973512885504
0,0,563,GEMM(11,8,5),1777921986075526400,1777921991114644736,1777921973512885504
0,0,564,GEMM(12,8,5),1777921986075545856,1777921991114684672,1777921973711137024
0,0,565,GEMM(13,8,5),1777921986075607296,1777921991117820160,1777921974649885952
0,0,566,GEMM(14,8,5),1777921991117821184,1777921994035130624,1777921974548332800
0,0,567,GEMM(15,8,5),1777921991117821184,1777921994034941184,1777921974548291840
0,0,575,SYRK(10,10,5),1777921986075518208,1777921991114690816,1777921973473002752
0,0,576,GEMM(11,10,5),1777921986075542784,1777921991114608896,1777921973384723712
0,0,577,GEMM(12,10,5),1777921986075526400,1777921991114609920,1777921973512885504
0,0,578,GEMM(13,10,5),1777921986075526400,1777921991114609920,1777921973512885504
0,0,579,GEMM(14,10,5),1777921991117820160,1777921994034940160,1777921973711137024
0,0,580,GEMM(15,10,5),1777921991117821184,1777921994034940160,1777921974649885952
0,0,586,SYRK(12,12,5),1777921986075508992,1777921991114608896,1777921974548333824
0,0,587,GEMM(13,12,5),1777921986075526400,1777921991114629376,1777921974548292864
0,0,588,GEMM(14,12,5),1777921991117820160,1777921994034940160,1777921973671612672
0,0,589,GEMM(15,12,5),1777921991117821184,1777921994034940160,1777921973512885504
0,0,593,SYRK(14,14,5),1777921991117821184,1777921994034941184,1777921973671606528
0,0,594,GEMM(15,14,5),1777921991117821184,1777921994034940160,1777921973712903424
0,0,596,POTRF(6),1777921973713795328,1777921973732009216,0
0,0,597,TRSM(7,6),1777921974652211456,1777921974713904384,0
0,0,598,TRSM(8,6),1777921986075586816,1777921996865146112,0
0,0,599,TRSM(9,6),1777921991117821184,1777921996865147136,0
0,0,600,TRSM(10,6),1777921991117821184,1777921996865147136,0
0,0,601,TRSM(11,6),1777921991117821184,1777921997455906048,0
0,0,602,TRSM(12,6),1777921994035213568,1777921998763467008,0
0,0,603,TRSM(13,6),1777921991117821184,1777921996865370368,0
0,0,604,TRSM(14,6),1777921991117821184,1777921997456251136,0
0,0,605,TRSM(15,6),1777921991117821184,1777921997515254016,0
0,0,615,SYRK(8,8,6),1777921994278198528,1777921995349797120,0
0,0,616,GEMM(9,8,6),1777921994327441664,1777921995784365312,0
0,0,617,GEMM(10,8,6),1777921994290537728,1777921995469469952,0
0,0,618,GEMM(11,8,6),1777921994302874880,1777921995626806528,0
0,0,619,GEMM(12,8,6),1777921994957545728,1777921995785392384,0
0,0,620,GEMM(13,8,6),1777921994315203840,1777921995784048896,0
0,0,621,GEMM(14,8,6),1777921994499533056,1777921995784704256,0
0,0,622,GEMM(15,8,6),1777921994709779712,1777921995785193728,0
0,0,630,SYRK(10,10,6),1777921994278198528,1777921995349797120,0
0,0,631,GEMM(11,10,6),1777921994327442688,1777921995784365312,0
0,0,632,GEMM(12,10,6),1777921994290537728,1777921995469926656,0
0,0,633,GEMM(13,10,6),1777921994302874880,1777921995627151616,0
0,0,634,GEMM(14,10,6),1777921994957545728,1777921995785814272,0
0,0,635,GEMM(15,10,6),1777921994315204864,1777921995784049920,0
0,0,641,SYRK(12,12,6),1777921994499534080,1777921995785139456,0
0,0,642,GEMM(13,12,6),1777921994709778688,1777921995785139456,0
0,0,643,GEMM(14,12,6),1777921994278198528,1777921995350629632,0
0,0,644,GEMM(15,12,6),1777921994327442688,1777921995784704256,0
0,0,648,SYRK(14,14,6),1777921994290537728,1777921995469469952,0
0,0,649,GEMM(15,14,6),1777921994302874880,1777921995626806528,0
0,0,660,SYRK(8,8,7),1777921996091010304,1777921996852882688,1777921994957545728
0,0,661,GEMM(9,8,7),1777921995785392384,1777921996847722752,1777921994315203840
0,0,662,GEMM(10,8,7),1777921995785411840,1777921996851450112,1777921994499534080
0,0,663,GEMM(11,8,7),1777921995785493760,1777921996852306176,1777921994709779712
0,0,664,GEMM(12,8,7),1777921997459413248,1777921998764814592,1777921996865208576
0,0,665,GEMM(13,8,7),1777921997459477760,1777921998764860672,1777921996865189120
0,0,666,GEMM(14,8,7),1777921996865209600,1777921998761854208,1777921996865157376
0,0,667,GEMM(15,8,7),1777922011580712192,1777922012886510848,1777921998757879040
0,0,675,SYRK(10,10,7),1777922000876421376,1777922001591011584,1777921998844127488
0,0,676,GEMM(11,10,7),1777921998765566208,1777922000383597824,1777921997515254016
0,0,677,GEMM(12,10,7),1777921998765566208,1777922000382285056,1777921998761835776
0,0,678,GEMM(13,10,7),1777922000382347520,1777922001589593344,1777921998765329664
0,0,679,GEMM(14,10,7),1777921997459408128,1777922000105270528,1777921996865208576
0,0,680,GEMM(15,10,7),1777922011580712192,1777922012886509824,1777921996865189120
0,0,686,SYRK(12,12,7),1777921996865209600,1777921997459408128,1777921996865158400
0,0,687,GEMM(13,12,7),1777921998765566208,1777922000382285056,1777921998757924096
0,0,688,GEMM(14,12,7),1777922000876421376,1777922001589722368,1777921998844127488
0,0,689,GEMM(15,12,7),1777922011580712192,1777922015583182080,1777921997515254016
0,0,693,SYRK(14,14,7),1777921998842606848,1777922000877368576,1777921998761835776
0,0,694,GEMM(15,14,7),1777922011580712192,1777922012886509824,1777921998765329664
0,0,696,POTRF(8),1777921996865208576,1777921998761835776,0
0,0,697,TRSM(9,8),1777921996865189120,1777922002520308992,0
0,0,698,TRSM(10,8),1777921996865158400,1777922002518391040,0
0,0,699,TRSM(11,8),1777921998757879040,1777922002520656128,0
0,0,700,TRSM(12,8),1777921998844127488,1777922002561008896,0
0,0,701,TRSM(13,8),1777921997515254016,1777922002520604928,0
0,0,702,TRSM(14,8),1777921998761835776,1777922002520711424,0
0,0,703,TRSM(15,8),1777921998765329664,1777922002560182528,0
0,0,711,SYRK(10,10,8),1777921997455905024,1777921998764814592,0
0,0,712,GEMM(11,10,8),1777922001930773760,1777922002101225728,0
