pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
3,0,518,GEMM(14;11;4),1777470446973126285,1777470566903485069,1777470319568556685
3,0,493,GEMM(15;7;4),1777470446973126285,1777470566905271949,1777470319765600909
3,0,519,GEMM(15;11;4),1777470446974667405,1777470566905408141,1777470320483304077
3,0,529,SYRK(15;15;4),1777470446973126285,1777470566905408141,1777470320640096909
3,0,551,SYRK(7;7;5),1777470582283370125,1777470687677198989,1777470320640097933
3,0,552,GEMM(8;7;5),1777470594748098189,1777470687680216717,1777470320325981837
3,0,553,GEMM(9;7;5),1777470594748099213,1777470687680043661,1777470319859187341
3,0,554,GEMM(10;7;5),1777470594747884173,1777470687680043661,1777470319859187341
3,0,555,GEMM(11;7;5),1777470594747885197,1777470687680042637,1777470319859513997
3,0,581,SYRK(11;11;5),1777470594747885197,1777470687680043661,1777470319859587725
3,0,556,GEMM(12;7;5),1777470594748023437,1777470687680042637,1777470320483304077
3,0,582,GEMM(12;11;5),1777470594747885197,1777470687680042637,1777470320640096909
3,0,557,GEMM(13;7;5),1777470582283370125,1777470594750032525,1777470320640097933
3,0,583,GEMM(13;11;5),1777470594748147341,1777470687680044685,1777470320797142669
3,0,558,GEMM(14;7;5),1777470594747886221,1777470687680043661,1777470320797142669
3,0,584,GEMM(14;11;5),1777470594748159629,1777470687680044685,1777470320797259405
3,0,559,GEMM(15;7;5),1777470594747885197,1777470687682416269,1777470320797286029
3,0,585,GEMM(15;11;5),1777470594748116621,1777470687860013709,1777470320799560333
3,0,595,SYRK(15;15;5),1777470594748213901,1777470687680043661,1777470320483304077
3,0,606,SYRK(7;7;6),1777470720002480781,1777470785097095821,1777470320640097933
3,0,607,GEMM(8;7;6),1777470720002480781,1777470785097131661,1777470320640097933
3,0,608,GEMM(9;7;6),1777470720002480781,1777470785097111181,1777470566901802637
3,0,609,GEMM(10;7;6),1777470720002793101,1777470785097095821,1777470566919261837
3,0,610,GEMM(11;7;6),1777470720002480781,1777470785097094797,1777470566920441485
3,0,636,SYRK(11;11;6),1777470689150348941,1777470720007956109,1777470566916072077
3,0,611,GEMM(12;7;6),1777470720002480781,1777470785097010829,1777470566915958413
3,0,637,GEMM(12;11;6),1777470689150348941,1777470720007956109,1777470566919623309
3,0,612,GEMM(13;7;6),1777470720002480781,1777470785097091725,1777470566901802637
3,0,638,GEMM(13;11;6),1777470689150348941,1777470720007957133,1777470566919214733
3,0,613,GEMM(14;7;6),1777470720002479757,1777470785097085581,1777470567007386253
3,0,639,GEMM(14;11;6),1777470689150348941,1777470785097084557,1777470566919363213
3,0,614,GEMM(15;7;6),1777470720002481805,1777470785115707021,1777470566920705677
3,0,640,GEMM(15;11;6),1777470720002481805,1777470785097094797,1777470566916122253
3,0,650,SYRK(15;15;6),1777470720002480781,1777470785097098893,1777470566915958413
3,0,651,POTRF(7;7),1777470785097798285,1777470785118887565,1777470566919878285
3,0,652,TRSM(8;7),1777470785118893709,1777470785861342861,1777470566915922573
3,0,653,TRSM(9;7),1777470785118893709,1777470785506803341,1777470687690585741
3,0,654,TRSM(10;7),1777470785118893709,1777470785506803341,1777470687703151245
3,0,655,TRSM(11;7),1777470785118893709,1777470785506852493,1777470687702700685
3,0,656,TRSM(12;7),1777470785118893709,1777470785506803341,1777470687703078541
3,0,657,TRSM(13;7),1777470785118893709,1777470785506805389,1777470687703337613
3,0,658,TRSM(14;7),1777470785118893709,1777470785506805389,1777470687708764813
3,0,659,TRSM(15;7),1777470785118892685,1777470785466894989,1777470785098260109
3,0,681,SYRK(11;11;7),1777470785506913933,1777470785863666317,1777470785449369229
3,0,682,GEMM(12;11;7),1777470785506913933,1777470785861342861,1777470785375560333
3,0,683,GEMM(13;11;7),1777470785506912909,1777470785861341837,1777470785400252045
3,0,684,GEMM(14;11;7),1777470785506913933,1777470785861341837,1777470785437037197
3,0,685,GEMM(15;11;7),1777470785506913933,1777470785861342861,1777470785387899533
3,0,695,SYRK(15;15;7),1777470785466909325,1777470785861341837,1777470785412371085
3,0,717,SYRK(11;11;8),1777470872572891789,1777470900991584909,1777470785424726669
3,0,718,GEMM(12;11;8),1777470872572891789,1777470900991584909,1777470785363216013
3,0,719,GEMM(13;11;8),1777470872572891789,1777470900989003405,1777470785449369229
3,0,720,GEMM(14;11;8),1777470900986904205,1777470910888199821,1777470785375561357
3,0,721,GEMM(15;11;8),1777470872572891789,1777470910719465101,1777470785400252045
3,0,731,SYRK(15;15;8),1777470872572891789,1777470900996016781,1777470785437037197
3,0,745,SYRK(11;11;9),1777470925964361357,1777470952617233037,1777470785387898509
3,0,746,GEMM(12;11;9),1777470952613695117,1777470972807310989,1777470785412371085
3,0,747,GEMM(13;11;9),1777470925964362381,1777470972810152589,1777470785424726669
3,0,748,GEMM(14;11;9),1777470925964361357,1777470952620049037,1777470785363216013
3,0,749,GEMM(15;11;9),1777470952616516237,1777470973002038925,1777470785449369229
3,0,759,SYRK(15;15;9),1777470952613343885,1777470972810152589,1777470785375561357
3,0,766,SYRK(11;11;10),1777470979827401357,1777471008839148173,1777470785400252045
3,0,767,GEMM(12;11;10),1777470979829726861,1777471008838975117,1777470785437037197
3,0,768,GEMM(13;11;10),1777470979827538573,1777471008839065229,1777470785387898509
3,0,769,GEMM(14;11;10),1777470979827401357,1777471008839065229,1777470785412371085
3,0,770,GEMM(15;11;10),1777470979827400333,1777471008857723533,1777470785424726669
3,0,780,SYRK(15;15;10),1777470974007722637,1777471008839145101,1777470785363216013
3,0,781,POTRF(11;11),1777471008840007309,1777471008860950157,1777470785861528205
3,0,782,TRSM(12;11),1777471008860956301,1777471009034725005,1777470785506814605
3,0,783,TRSM(13;11),1777471008860957325,1777471009075545741,1777470785506815629
3,0,784,TRSM(14;11),1777471008860957325,1777471009075761805,1777470785861338765
3,0,785,TRSM(15;11),1777471008860956301,1777471009034975885,1777470785506814605
3,0,795,SYRK(15;15;11),1777471009034984077,1777471009076817549,1777470785506816653
3,0,805,SYRK(15;15;12),1777471034380509837,1777471038378425997,1777470785506818701
3,0,811,SYRK(15;15;13),1777471045512837773,1777471049503254157,1777470785466910349
3,0,814,SYRK(15;15;14),1777471049874541197,1777471050035160717,1777471008840382093
3,0,815,POTRF(15;15),1777471050035165837,1777471050035170957,1777471008988567181
