pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,225,GEMM(13,8,1),1777924347778192384,1777924348014705664,1777924347253507072
0,0,226,GEMM(14,8,1),1777924348014580736,1777924348169174016,1777924347421379584
0,0,227,GEMM(15,8,1),1777924347336867840,1777924347780847616,1777924347052036096
0,0,235,SYRK(10,10,1),1777924347337575424,1777924347781015552,1777924347052036096
0,0,236,GEMM(11,10,1),1777924347780847616,1777924348044420096,1777924347258345472
0,0,237,GEMM(12,10,1),1777924347421393920,1777924347820190720,1777924347215108096
0,0,238,GEMM(13,10,1),1777924347258346496,1777924347662097408,1777924347010399232
0,0,239,GEMM(14,10,1),1777924347258481664,1777924347780562944,1777924347010406400
0,0,240,GEMM(15,10,1),1777924347698475008,1777924348014580736,1777924347253507072
0,0,246,SYRK(12,12,1),1777924348014581760,1777924348169303040,1777924347421379584
0,0,247,GEMM(13,12,1),1777924347780562944,1777924348044420096,1777924347258344448
0,0,248,GEMM(14,12,1),1777924347336192000,1777924347780847616,1777924347052036096
0,0,249,GEMM(15,12,1),1777924347780848640,1777924348044420096,1777924347258345472
0,0,253,SYRK(14,14,1),1777924348014705664,1777924348219634688,1777924347542343680
0,0,254,GEMM(15,14,1),1777924347258345472,1777924347543017472,1777924347010391040
0,0,256,POTRF(2),1777924347010410496,1777924347543030784,0
0,0,257,TRSM(3,2),1777924347258346496,1777924348317716480,0
0,0,258,TRSM(4,2),1777924347421379584,1777924348350885888,0
0,0,259,TRSM(5,2),1777924347258344448,1777924348320365568,0
0,0,260,TRSM(6,2),1777924347052112896,1777924348317716480,0
0,0,261,TRSM(7,2),1777924347258345472,1777924348320366592,0
0,0,262,TRSM(8,2),1777924347542343680,1777924348406216704,0
0,0,263,TRSM(9,2),1777924347010402304,1777924348316390400,0
0,0,264,TRSM(10,2),1777924347258346496,1777924348318464000,0
0,0,265,TRSM(11,2),1777924347900135424,1777924348436156416,0
0,0,266,TRSM(12,2),1777924347859946496,1777924348436156416,0
0,0,267,TRSM(13,2),1777924347258346496,1777924348350444544,0
0,0,268,TRSM(14,2),1777924348013270016,1777924348436156416,0
0,0,269,TRSM(15,2),1777924348074567680,1777924348461307904,0
0,0,283,SYRK(4,4,2),1777924348014580736,1777924348169174016,0
0,0,284,GEMM(5,4,2),1777924347780856832,1777924348044420096,0
0,0,285,GEMM(6,4,2),1777924347901268992,1777924348168460288,0
0,0,286,GEMM(7,4,2),1777924348166328320,1777924348220583936,0
0,0,287,GEMM(8,4,2),1777924348219560960,1777924348247087104,0
0,0,288,GEMM(9,4,2),1777924348013268992,1777924348168938496,0
0,0,289,GEMM(10,4,2),1777924348013270016,1777924348168939520,0
0,0,290,GEMM(11,4,2),1777924348168460288,1777924348220583936,0
0,0,291,GEMM(12,4,2),1777924348014580736,1777924348169174016,0
0,0,292,GEMM(13,4,2),1777924347780894720,1777924348044421120,0
0,0,293,GEMM(14,4,2),1777924347901268992,1777924348168461312,0
0,0,294,GEMM(15,4,2),1777924348166328320,1777924348220362752,0
0,0,306,SYRK(6,6,2),1777924348219921408,1777924348247744512,0
0,0,307,GEMM(7,6,2),1777924348168460288,1777924348235558912,0
