op_name,pe,freq_mhz,energy_consumed_uj,executiontime_ns,average_waittime_ns
POTRF(0),0,990,2910850,119265280,0
TRSM(1;0),0,990,8730891,358159360,0
TRSM(2;0),0,990,9102821,358179840,0
TRSM(3;0),0,990,8908229,358167552,0
TRSM(4;0),0,990,8949693,358195200,0
TRSM(5;0),0,990,9031127,358203392,0
TRSM(6;0),0,990,9022628,358184960,0
TRSM(7;0),0,990,9010271,358169600,0
SYRK(4;0),0,990,8333646,330532864,0
GEMM(5;4;0),0,990,16245379,661286912,0
GEMM(6;4;0),0,990,16234667,661281792,0
GEMM(7;4;0),0,990,16192223,661283840,0
SYRK(4;1),0,990,351902270,15604580352,107556995686
GEMM(5;4;1),0,990,350668886,15416550400,6963
GEMM(6;4;1),0,990,337681339,14816247808,7373
GEMM(7;4;1),0,990,332550464,14745921536,7782
SYRK(4;2),0,990,384488182,16656695296,27514947789
GEMM(5;4;2),0,990,365425594,16088311808,7168
GEMM(6;4;2),0,990,373363976,16189010944,7373
GEMM(7;4;2),0,990,349352727,15425794048,7578
SYRK(4;3),0,990,152488335,5804722176,1338939802
GEMM(5;4;3),0,990,358715585,16259420160,6963
GEMM(6;4;3),0,990,336028197,14669635584,7782
GEMM(7;4;3),0,990,155470736,6831224832,7578
POTRF(4),0,990,2865627,119266304,0
TRSM(5;4),0,990,8933784,358156288,0
TRSM(6;4),0,990,9212018,358177792,0
TRSM(7;4),0,990,9082158,358168576,0
POTRF(0),0,990,2949093,119271424,0
TRSM(1;0),0,990,8807093,358157312,0
TRSM(2;0),0,990,9457633,358166528,0
TRSM(3;0),0,990,8935450,358175744,0
TRSM(4;0),0,990,9097348,358189056,0
TRSM(5;0),0,990,9138678,358192128,0
TRSM(6;0),0,990,9137528,358191104,0
TRSM(7;0),0,990,9123601,358170624,0
SYRK(4;0),0,990,8458345,330533888,0
GEMM(5;4;0),0,990,16564841,661283840,0
GEMM(6;4;0),0,990,16570070,661283840,0
GEMM(7;4;0),0,990,16574121,661283840,0
SYRK(4;1),0,990,368979719,15626427392,107556995686
GEMM(5;4;1),0,990,353165798,15386159104,6963
GEMM(6;4;1),0,990,345732066,15018695680,7373
GEMM(7;4;1),0,990,341220719,14901051392,7782
SYRK(4;2),0,990,392721330,16845365248,27514947789
GEMM(5;4;2),0,990,383854061,16553712640,7168
GEMM(6;4;2),0,990,381354338,16078523392,7373
GEMM(7;4;2),0,990,331037158,14985059328,7578
SYRK(4;3),0,990,153516673,6228477952,1338939802
GEMM(5;4;3),0,990,378844658,16721355776,6963
GEMM(6;4;3),0,990,356172069,15306735616,7782
GEMM(7;4;3),0,990,165332757,7255491584,7578
POTRF(4),0,990,2842586,119265280,0
TRSM(5;4),0,990,8994104,358165504,0
TRSM(6;4),0,990,9099115,358174720,0
TRSM(7;4),0,990,9192544,358171648,0
POTRF(0),0,990,2659451,119265280,0
TRSM(1;0),0,990,8927971,358163456,0
TRSM(2;0),0,990,9344184,358170624,0
TRSM(3;0),0,990,9161817,358167552,0
TRSM(4;0),0,990,9148615,358193152,0
TRSM(5;0),0,990,9184518,358185984,0
TRSM(6;0),0,990,9187141,358188032,0
TRSM(7;0),0,990,9177185,358172672,0
SYRK(4;0),0,990,8483947,330533888,0
GEMM(5;4;0),0,990,16635944,661283840,0
GEMM(6;4;0),0,990,16613610,661284864,0
GEMM(7;4;0),0,990,16566630,661282816,0
SYRK(4;1),0,990,367686656,16061588480,107556995686
GEMM(5;4;1),0,990,351201132,15335989248,6963
GEMM(6;4;1),0,990,344689331,14717625344,7373
GEMM(7;4;1),0,990,333746064,14753357824,7782
SYRK(4;2),0,990,394204984,16728593408,27514947789
GEMM(5;4;2),0,990,392953137,17083762688,7168
GEMM(6;4;2),0,990,380734759,16372271104,7373
GEMM(7;4;2),0,990,347808547,15467365376,7578
SYRK(4;3),0,990,150505584,6043954176,1338939802
GEMM(5;4;3),0,990,377490893,16497398784,6963
GEMM(6;4;3),0,990,336341910,14662924288,7782
GEMM(7;4;3),0,990,151683874,6616056832,7578
POTRF(4),0,990,2922379,119268352,0
TRSM(5;4),0,990,8889956,358159360,0
TRSM(6;4),0,990,9311093,358179840,0
TRSM(7;4),0,990,9090697,358169600,0
POTRF(0),0,990,2906685,119267328,0
TRSM(1;0),0,990,8963040,358158336,0
TRSM(2;0),0,990,9034978,358173696,0
TRSM(3;0),0,990,9284761,358164480,0
TRSM(4;0),0,990,9167149,358185984,0
TRSM(5;0),0,990,9205634,358181888,0
TRSM(6;0),0,990,9227346,358182912,0
TRSM(7;0),0,990,9222017,358168576,0
SYRK(4;0),0,990,8412295,330533888,0
GEMM(5;4;0),0,990,15794485,661278720,0
GEMM(6;4;0),0,990,17522071,661278720,0
GEMM(7;4;0),0,990,16602222,661281792,0
SYRK(4;1),0,990,355493588,15542012928,107556995686
GEMM(5;4;1),0,990,342736136,14743542784,6963
GEMM(6;4;1),0,990,343368243,14786827264,7373
GEMM(7;4;1),0,990,351608686,15485324288,7782
SYRK(4;2),0,990,392031140,16742188032,27514947789
GEMM(5;4;2),0,990,384838474,16703439872,7168
GEMM(6;4;2),0,990,390044763,16338415616,7373
GEMM(7;4;2),0,990,341076530,15503010816,7578
SYRK(4;3),0,990,152634177,6080625664,1338939802
GEMM(5;4;3),0,990,386761989,16903717888,6963
GEMM(6;4;3),0,990,334500885,14559904768,7782
GEMM(7;4;3),0,990,164557477,7204898816,7578
POTRF(4),0,990,3028996,119268352,0
TRSM(5;4),0,990,8865333,358162432,0
TRSM(6;4),0,990,9152917,358175744,0
TRSM(7;4),0,990,9190220,358166528,0
POTRF(0),0,990,2982439,119269376,0
TRSM(1;0),0,990,8734400,358156288,0
TRSM(2;0),0,990,9358763,358176768,0
TRSM(3;0),0,990,9223458,358165504,0
TRSM(4;0),0,990,9125081,358187008,0
TRSM(5;0),0,990,9182981,358187008,0
TRSM(6;0),0,990,9191948,358193152,0
TRSM(7;0),0,990,9182336,358176768,0
SYRK(4;0),0,990,8510052,330532864,0
GEMM(5;4;0),0,990,16661220,661284864,0
GEMM(6;4;0),0,990,16652685,661281792,0
GEMM(7;4;0),0,990,16617360,661282816,0
SYRK(4;1),0,990,364464571,15271813120,107556995686
GEMM(5;4;1),0,990,344651192,15073069056,6963
GEMM(6;4;1),0,990,340156183,14783043584,7373
GEMM(7;4;1),0,990,354707912,15462450176,7782
SYRK(4;2),0,990,393513287,16634179584,27514947789
GEMM(5;4;2),0,990,370327082,16170677248,7168
GEMM(6;4;2),0,990,400664547,17001400320,7373
GEMM(7;4;2),0,990,345148576,15433458688,7578
SYRK(4;3),0,990,151105376,6194227200,1338939802
GEMM(5;4;3),0,990,375384537,16243378176,6963
GEMM(6;4;3),0,990,339714424,14758495232,7782
GEMM(7;4;3),0,990,173631895,7603812352,7578
POTRF(4),0,990,3011051,119269376,0
TRSM(5;4),0,990,8923451,358163456,0
TRSM(6;4),0,990,9225561,358183936,0
TRSM(7;4),0,990,9144672,358167552,0
POTRF(0),0,1065,3529024,139890688,0
TRSM(1;0),0,1065,10471602,431293440,0
TRSM(2;0),0,1065,10803088,426148864,0
TRSM(3;0),0,1065,10751182,432492544,0
TRSM(4;0),0,1065,10690784,427290624,0
TRSM(5;0),0,1065,10845067,431010816,0
TRSM(6;0),0,1065,10838380,429803520,0
TRSM(7;0),0,1065,10779788,428557312,0
SYRK(4;0),0,1065,9996203,398428160,0
GEMM(5;4;0),0,1065,19294422,767169536,0
GEMM(6;4;0),0,1065,19247845,764774400,0
GEMM(7;4;0),0,1065,19381405,776572928,0
SYRK(4;1),0,1065,370660918,16063036416,100087883571
GEMM(5;4;1),0,1065,352345566,15324115968,8192
GEMM(6;4;1),0,1065,369504754,16035438592,9216
GEMM(7;4;1),0,1065,342005108,14914429952,8602
SYRK(4;2),0,1065,402975428,17296588800,26661979341
GEMM(5;4;2),0,1065,412319153,17379158016,8192
GEMM(6;4;2),0,1065,397937807,17677014016,8602
GEMM(7;4;2),0,1065,360931228,16058684416,8602
SYRK(4;3),0,1065,180006408,7459692544,1313195827
GEMM(5;4;3),0,1065,425304403,17387335680,7782
GEMM(6;4;3),0,1065,341338504,15982312448,8192
GEMM(7;4;3),0,1065,187982656,8237824000,8806
POTRF(4),0,1065,3359768,139904000,0
TRSM(5;4),0,1065,10484333,431197184,0
TRSM(6;4),0,1065,10818153,425791488,0
TRSM(7;4),0,1065,10691115,432297984,0
POTRF(0),0,1065,3345472,136645632,0
TRSM(1;0),0,1065,10512577,431035392,0
TRSM(2;0),0,1065,10835757,429096960,0
TRSM(3;0),0,1065,10665793,428071936,0
TRSM(4;0),0,1065,10767357,431148032,0
TRSM(5;0),0,1065,10734031,425435136,0
TRSM(6;0),0,1065,10843141,432099328,0
TRSM(7;0),0,1065,10752468,426546176,0
SYRK(4;0),0,1065,9998964,397828096,0
GEMM(5;4;0),0,1065,19354932,774236160,0
GEMM(6;4;0),0,1065,19356559,772566016,0
GEMM(7;4;0),0,1065,19249884,764819456,0
SYRK(4;1),0,1065,359716064,15657354240,100087883571
GEMM(5;4;1),0,1065,352614874,15377270784,8192
GEMM(6;4;1),0,1065,339600856,14742747136,9216
GEMM(7;4;1),0,1065,352836874,15388691456,8602
SYRK(4;2),0,1065,407096103,17207818240,26661979341
GEMM(5;4;2),0,1065,398049135,17336293376,8192
GEMM(6;4;2),0,1065,401760394,17254508544,8602
GEMM(7;4;2),0,1065,354591362,15759807488,8602
SYRK(4;3),0,1065,180839908,7393768448,1313195827
GEMM(5;4;3),0,1065,402461027,17404427264,7782
GEMM(6;4;3),0,1065,342307595,15068978176,8192
GEMM(7;4;3),0,1065,184347412,8052482048,8806
POTRF(4),0,1065,3386247,141601792,0
TRSM(5;4),0,1065,10518597,430495744,0
TRSM(6;4),0,1065,10805956,426013696,0
TRSM(7;4),0,1065,10717661,431714304,0
POTRF(0),0,1065,3393138,139326464,0
TRSM(1;0),0,1065,10528574,431232000,0
TRSM(2;0),0,1065,10782821,425717760,0
TRSM(3;0),0,1065,10749736,432075776,0
TRSM(4;0),0,1065,10754346,427551744,0
TRSM(5;0),0,1065,10834959,429782016,0
TRSM(6;0),0,1065,10850094,430117888,0
TRSM(7;0),0,1065,10770909,427095040,0
SYRK(4;0),0,1065,10007716,398473216,0
GEMM(5;4;0),0,1065,19299835,766750720,0
GEMM(6;4;0),0,1065,19426407,775054336,0
GEMM(7;4;0),0,1065,19191295,763824128,0
SYRK(4;1),0,1065,362287733,15839944704,100087883571
GEMM(5;4;1),0,1065,337654940,14657353728,8192
GEMM(6;4;1),0,1065,334649695,14569584640,9216
GEMM(7;4;1),0,1065,354834518,15451041792,8602
SYRK(4;2),0,1065,409811123,17212291072,26661979341
GEMM(5;4;2),0,1065,392789009,17262260224,8192
GEMM(6;4;2),0,1065,395653332,16997856256,8602
GEMM(7;4;2),0,1065,350215874,15599993856,8602
SYRK(4;3),0,1065,176042399,7231319040,1313195827
GEMM(5;4;3),0,1065,404656772,17576524800,7782
GEMM(6;4;3),0,1065,348705695,15301498880,8192
GEMM(7;4;3),0,1065,163276163,7075336192,8806
POTRF(4),0,1065,3528989,145881088,0
TRSM(5;4),0,1065,10237640,425216000,0
TRSM(6;4),0,1065,11111418,432400384,0
TRSM(7;4),0,1065,10633738,427650048,0
POTRF(0),0,1065,3393006,139279360,0
TRSM(1;0),0,1065,10506348,431712256,0
TRSM(2;0),0,1065,10804327,425832448,0
TRSM(3;0),0,1065,10634393,425781248,0
TRSM(4;0),0,1065,10810183,431995904,0
TRSM(5;0),0,1065,10778327,426534912,0
TRSM(6;0),0,1065,10856143,431560704,0
TRSM(7;0),0,1065,10801583,428676096,0
SYRK(4;0),0,1065,9920831,392718336,0
GEMM(5;4;0),0,1065,19265854,764422144,0
GEMM(6;4;0),0,1065,19284676,764346368,0
GEMM(7;4;0),0,1065,19227725,765053952,0
SYRK(4;1),0,1065,366682570,15865917440,100087883571
GEMM(5;4;1),0,1065,366159948,15703974912,8192
GEMM(6;4;1),0,1065,365907367,15946285056,9216
GEMM(7;4;1),0,1065,363609869,15974443008,8602
SYRK(4;2),0,1065,399785383,17169991680,26661979341
GEMM(5;4;2),0,1065,418989331,17253006336,8192
GEMM(6;4;2),0,1065,381905808,17587277824,8602
GEMM(7;4;2),0,1065,359434013,15566617600,8602
SYRK(4;3),0,1065,183878066,7517553664,1313195827
GEMM(5;4;3),0,1065,403882270,17428978688,7782
GEMM(6;4;3),0,1065,373074493,16368024576,8192
GEMM(7;4;3),0,1065,162292686,7170008064,8806
POTRF(4),0,1065,3472380,144978944,0
TRSM(5;4),0,1065,10380341,427860992,0
TRSM(6;4),0,1065,10938835,429512704,0
TRSM(7;4),0,1065,10669372,430461952,0
POTRF(0),0,1065,3137650,138222592,0
TRSM(1;0),0,1065,10637865,431648768,0
TRSM(2;0),0,1065,10823954,426547200,0
TRSM(3;0),0,1065,10699246,431578112,0
TRSM(4;0),0,1065,10716756,428457984,0
TRSM(5;0),0,1065,10807702,429268992,0
TRSM(6;0),0,1065,10845859,430915584,0
TRSM(7;0),0,1065,10734247,426266624,0
SYRK(4;0),0,1065,10004239,398655488,0
GEMM(5;4;0),0,1065,19291804,767319040,0
GEMM(6;4;0),0,1065,19398695,775117824,0
GEMM(7;4;0),0,1065,19376144,775755776,0
SYRK(4;1),0,1065,365961228,15913507840,100087883571
GEMM(5;4;1),0,1065,361942260,15500771328,8192
GEMM(6;4;1),0,1065,332095188,14551274496,9216
GEMM(7;4;1),0,1065,348004345,15210727424,8602
SYRK(4;2),0,1065,404991047,17489087488,26661979341
GEMM(5;4;2),0,1065,412520464,17615546368,8192
GEMM(6;4;2),0,1065,397796440,17563367424,8602
GEMM(7;4;2),0,1065,359117190,15749276672,8602
SYRK(4;3),0,1065,191673547,7659314176,1313195827
GEMM(5;4;3),0,1065,405046023,17736948736,7782
GEMM(6;4;3),0,1065,346431809,15352104960,8192
GEMM(7;4;3),0,1065,181929429,7889914880,8806
POTRF(4),0,1065,3363930,144627712,0
TRSM(5;4),0,1065,10387230,428050432,0
TRSM(6;4),0,1065,10943625,429271040,0
TRSM(7;4),0,1065,10668611,430900224,0
POTRF(0),0,1140,3258315,136272896,0
TRSM(1;0),0,1140,10610099,431787008,0
TRSM(2;0),0,1140,10804030,428139520,0
TRSM(3;0),0,1140,10663556,429611008,0
TRSM(4;0),0,1140,10755330,430321664,0
TRSM(5;0),0,1140,10747268,426941440,0
TRSM(6;0),0,1140,10829320,431663104,0
TRSM(7;0),0,1140,10731130,425494528,0
SYRK(4;0),0,1140,10034618,399188992,0
GEMM(5;4;0),0,1140,19550218,785799168,0
GEMM(6;4;0),0,1140,19646899,792159232,0
GEMM(7;4;0),0,1140,19395647,775780352,0
SYRK(4;1),0,1140,342655880,14733063168,100461092454
GEMM(5;4;1),0,1140,328354458,14196011008,8192
GEMM(6;4;1),0,1140,346527567,14982962176,9011
GEMM(7;4;1),0,1140,335416874,14682780672,8806
SYRK(4;2),0,1140,411735502,17389897728,26463084954
GEMM(5;4;2),0,1140,397214858,17480270848,8397
GEMM(6;4;2),0,1140,399162361,17314539520,8602
GEMM(7;4;2),0,1140,350359656,15425108992,9011
SYRK(4;3),0,1140,200496926,8097869824,1290336666
GEMM(5;4;3),0,1140,402377746,17264073728,8192
GEMM(6;4;3),0,1140,359426933,16089239552,8602
GEMM(7;4;3),0,1140,172856580,7678413824,9011
POTRF(4),0,1140,3435933,141788160,0
TRSM(5;4),0,1140,10504112,430178304,0
TRSM(6;4),0,1140,10791398,426133504,0
TRSM(7;4),0,1140,10709842,431583232,0
POTRF(0),0,1140,3365794,136345600,0
TRSM(1;0),0,1140,10606383,431272960,0
TRSM(2;0),0,1140,10842164,428244992,0
TRSM(3;0),0,1140,10673656,428682240,0
TRSM(4;0),0,1140,10775406,430647296,0
TRSM(5;0),0,1140,10743372,425897984,0
TRSM(6;0),0,1140,10851439,431874048,0
TRSM(7;0),0,1140,10739141,426013696,0
SYRK(4;0),0,1140,10012232,398566400,0
GEMM(5;4;0),0,1140,19473579,781249536,0
GEMM(6;4;0),0,1140,19233578,764616704,0
GEMM(7;4;0),0,1140,19491335,782572544,0
SYRK(4;1),0,1140,334033172,14301618176,100461092454
GEMM(5;4;1),0,1140,329232719,14206814208,8192
GEMM(6;4;1),0,1140,338069915,14818232320,9011
GEMM(7;4;1),0,1140,326453225,14147578880,8806
SYRK(4;2),0,1140,398523713,17305038848,26463084954
GEMM(5;4;2),0,1140,396224639,17064286208,8397
GEMM(6;4;2),0,1140,402876791,17454921728,8602
GEMM(7;4;2),0,1140,346450775,15293338624,9011
SYRK(4;3),0,1140,196228483,8067915776,1290336666
GEMM(5;4;3),0,1140,396965555,17224026112,8192
GEMM(6;4;3),0,1140,367322157,16144633856,8602
GEMM(7;4;3),0,1140,179061213,7836816384,9011
POTRF(4),0,1140,3566557,145032192,0
TRSM(5;4),0,1140,10448772,427529216,0
TRSM(6;4),0,1140,10870747,429568000,0
TRSM(7;4),0,1140,10651513,430513152,0
POTRF(0),0,1140,3399765,139881472,0
TRSM(1;0),0,1140,10519270,431122432,0
TRSM(2;0),0,1140,10803042,425846784,0
TRSM(3;0),0,1140,10748323,432258048,0
TRSM(4;0),0,1140,10707130,427095040,0
TRSM(5;0),0,1140,10832335,430766080,0
TRSM(6;0),0,1140,10822709,429480960,0
TRSM(7;0),0,1140,10763133,427791360,0
SYRK(4;0),0,1140,10004570,398331904,0
GEMM(5;4;0),0,1140,19403686,780066816,0
GEMM(6;4;0),0,1140,19788591,795549696,0
GEMM(7;4;0),0,1140,19361174,775472128,0
SYRK(4;1),0,1140,357078332,15249723392,100461092454
GEMM(5;4;1),0,1140,343076154,14898273280,8192
GEMM(6;4;1),0,1140,336186278,14415348736,9011
GEMM(7;4;1),0,1140,323311707,14221796352,8806
SYRK(4;2),0,1140,401307877,17078542336,26463084954
GEMM(5;4;2),0,1140,394049553,17263836160,8397
GEMM(6;4;2),0,1140,403308280,17310163968,8602
GEMM(7;4;2),0,1140,354465945,15689278464,9011
SYRK(4;3),0,1140,201516232,8056915968,1290336666
GEMM(5;4;3),0,1140,394709112,17417801728,8192
GEMM(6;4;3),0,1140,395276426,16140338176,8602
GEMM(7;4;3),0,1140,153218779,7910020096,9011
POTRF(4),0,1140,3476263,145875968,0
TRSM(5;4),0,1140,10270646,426849280,0
TRSM(6;4),0,1140,11048175,430708736,0
TRSM(7;4),0,1140,10642756,429273088,0
POTRF(0),0,1140,3324735,139588608,0
TRSM(1;0),0,1140,10432969,431413248,0
TRSM(2;0),0,1140,10798611,425783296,0
TRSM(3;0),0,1140,10746167,432269312,0
TRSM(4;0),0,1140,10737372,427402240,0
TRSM(5;0),0,1140,10818543,430107648,0
TRSM(6;0),0,1140,10822455,429763584,0
TRSM(7;0),0,1140,10751740,427368448,0
SYRK(4;0),0,1140,9993119,398432256,0
GEMM(5;4;0),0,1140,19301098,767762432,0
GEMM(6;4;0),0,1140,19562543,785690624,0
GEMM(7;4;0),0,1140,19220393,764843008,0
SYRK(4;1),0,1140,348758330,14924265472,100461092454
GEMM(5;4;1),0,1140,350802022,15246077952,8192
GEMM(6;4;1),0,1140,326585921,14254533632,9011
GEMM(7;4;1),0,1140,327277158,14203483136,8806
SYRK(4;2),0,1140,404838930,17348063232,26463084954
GEMM(5;4;2),0,1140,396050230,17046739968,8397
GEMM(6;4;2),0,1140,392442406,17250881536,8602
GEMM(7;4;2),0,1140,357190948,15738629120,9011
SYRK(4;3),0,1140,192279278,8062661632,1290336666
GEMM(5;4;3),0,1140,397983658,17336826880,8192
GEMM(6;4;3),0,1140,368753333,16092103680,8602
GEMM(7;4;3),0,1140,151937582,6568780800,9011
POTRF(4),0,1140,3499588,145343488,0
TRSM(5;4),0,1140,10395543,425473024,0
TRSM(6;4),0,1140,10888137,432060416,0
TRSM(7;4),0,1140,10612830,425825280,0
POTRF(0),0,1140,3320626,139722752,0
TRSM(1;0),0,1140,10447946,431143936,0
TRSM(2;0),0,1140,10797000,425540608,0
TRSM(3;0),0,1140,10742099,432122880,0
TRSM(4;0),0,1140,10721425,427114496,0
TRSM(5;0),0,1140,10834873,430130176,0
TRSM(6;0),0,1140,10828953,429566976,0
TRSM(7;0),0,1140,10758873,427310080,0
SYRK(4;0),0,1140,10014399,398272512,0
GEMM(5;4;0),0,1140,19290867,766843904,0
GEMM(6;4;0),0,1140,19274846,764148736,0
GEMM(7;4;0),0,1140,19187505,764560384,0
SYRK(4;1),0,1140,347069700,14886907904,100461092454
GEMM(5;4;1),0,1140,345541545,15060124672,8192
GEMM(6;4;1),0,1140,331859844,14420033536,9011
GEMM(7;4;1),0,1140,337661680,14683117568,8806
SYRK(4;2),0,1140,401526183,17348656128,26463084954
GEMM(5;4;2),0,1140,419265702,17408456704,8397
GEMM(6;4;2),0,1140,384853485,17292579840,8602
GEMM(7;4;2),0,1140,344049961,15077533696,9011
SYRK(4;3),0,1140,194001874,8226470912,1290336666
GEMM(5;4;3),0,1140,402892049,17408846848,8192
GEMM(6;4;3),0,1140,355569437,15278702592,8602
GEMM(7;4;3),0,1140,149132191,6591790080,9011
POTRF(4),0,1140,3393509,146270208,0
TRSM(5;4),0,1140,10418051,426195968,0
TRSM(6;4),0,1140,10908804,430892032,0
TRSM(7;4),0,1140,10609649,428579840,0
POTRF(0),0,1215,3429757,136218624,0
TRSM(1;0),0,1215,10405086,431081472,0
TRSM(2;0),0,1215,10814422,428326912,0
TRSM(3;0),0,1215,10617232,428631040,0
TRSM(4;0),0,1215,10704338,430540800,0
TRSM(5;0),0,1215,10593619,425594880,0
TRSM(6;0),0,1215,10881369,431953920,0
TRSM(7;0),0,1215,10770597,425911296,0
SYRK(4;0),0,1215,10049725,398512128,0
GEMM(5;4;0),0,1215,19343940,768954368,0
GEMM(6;4;0),0,1215,19237606,763910144,0
GEMM(7;4;0),0,1215,19377988,775344128,0
SYRK(4;1),0,1215,358834690,14955546624,96129043456
GEMM(5;4;1),0,1215,332596968,15086526464,8397
GEMM(6;4;1),0,1215,320847922,13996356608,8806
GEMM(7;4;1),0,1215,333935053,14604002304,8806
SYRK(4;2),0,1215,397879638,16949912576,24644504781
GEMM(5;4;2),0,1215,386214420,16851031040,8397
GEMM(6;4;2),0,1215,402886196,17360337920,8397
GEMM(7;4;2),0,1215,335332955,14920586240,8192
SYRK(4;3),0,1215,216170980,8955163648,1285102182
GEMM(5;4;3),0,1215,405007404,17496370176,8192
GEMM(6;4;3),0,1215,362478446,15974140928,8602
GEMM(7;4;3),0,1215,175071750,7678683136,8806
POTRF(4),0,1215,3509145,144881664,0
TRSM(5;4),0,1215,10361843,425752576,0
TRSM(6;4),0,1215,10949664,431833088,0
TRSM(7;4),0,1215,10608618,425379840,0
POTRF(0),0,1215,3395411,139880448,0
TRSM(1;0),0,1215,10520251,431098880,0
TRSM(2;0),0,1215,10807549,425728000,0
TRSM(3;0),0,1215,10758956,432324608,0
TRSM(4;0),0,1215,10737908,427205632,0
TRSM(5;0),0,1215,10850630,430642176,0
TRSM(6;0),0,1215,10838444,429552640,0
TRSM(7;0),0,1215,10788418,427814912,0
SYRK(4;0),0,1215,10007531,398275584,0
GEMM(5;4;0),0,1215,17780942,778075136,0
GEMM(6;4;0),0,1215,21301227,786632704,0
GEMM(7;4;0),0,1215,19427985,775720960,0
SYRK(4;1),0,1215,344405680,14805004288,96129043456
GEMM(5;4;1),0,1215,331594358,14390407168,8397
GEMM(6;4;1),0,1215,340791390,14759130112,8806
GEMM(7;4;1),0,1215,316624863,13925709824,8806
SYRK(4;2),0,1215,390115397,16796344320,24644504781
GEMM(5;4;2),0,1215,386130542,16727019520,8397
GEMM(6;4;2),0,1215,393325744,16997064704,8397
GEMM(7;4;2),0,1215,352785309,15429952512,8192
SYRK(4;3),0,1215,216052582,8861213696,1285102182
GEMM(5;4;3),0,1215,410031525,17829730304,8192
GEMM(6;4;3),0,1215,372015391,16304375808,8602
GEMM(7;4;3),0,1215,175629683,7687034880,8806
POTRF(4),0,1215,3571164,145110016,0
TRSM(5;4),0,1215,10448042,427592704,0
TRSM(6;4),0,1215,10870468,429618176,0
TRSM(7;4),0,1215,10659130,430225408,0
POTRF(0),0,1215,3159523,138451968,0
TRSM(1;0),0,1215,10594473,431105024,0
TRSM(2;0),0,1215,10814334,426236928,0
TRSM(3;0),0,1215,10732510,431414272,0
TRSM(4;0),0,1215,10729308,427714560,0
TRSM(5;0),0,1215,10801367,428872704,0
TRSM(6;0),0,1215,10842986,430441472,0
TRSM(7;0),0,1215,10739522,425926656,0
SYRK(4;0),0,1215,10021417,398501888,0
GEMM(5;4;0),0,1215,19653471,789705728,0
GEMM(6;4;0),0,1215,19734558,793682944,0
GEMM(7;4;0),0,1215,19542332,786044928,0
SYRK(4;1),0,1215,341726548,14812307456,96129043456
GEMM(5;4;1),0,1215,328409494,14244478976,8397
GEMM(6;4;1),0,1215,330052818,14272460800,8806
GEMM(7;4;1),0,1215,350856282,15359930368,8806
SYRK(4;2),0,1215,388492093,16608510976,24644504781
GEMM(5;4;2),0,1215,395007720,17033946112,8397
GEMM(6;4;2),0,1215,411611846,17236761600,8397
GEMM(7;4;2),0,1215,323388445,14817773568,8192
SYRK(4;3),0,1215,214912981,8729834496,1285102182
GEMM(5;4;3),0,1215,395266876,17325855744,8192
GEMM(6;4;3),0,1215,354688722,15618240512,8602
GEMM(7;4;3),0,1215,174773013,7499450368,8806
POTRF(4),0,1215,3512415,145778688,0
TRSM(5;4),0,1215,10415343,424530944,0
TRSM(6;4),0,1215,10924435,432424960,0
TRSM(7;4),0,1215,10632909,426640384,0
POTRF(0),0,1215,3416144,140334080,0
TRSM(1;0),0,1215,10502313,430722048,0
TRSM(2;0),0,1215,10799115,425760768,0
TRSM(3;0),0,1215,10742234,431839232,0
TRSM(4;0),0,1215,10694900,426615808,0
TRSM(5;0),0,1215,10833633,430746624,0
TRSM(6;0),0,1215,10818309,428787712,0
TRSM(7;0),0,1215,10794901,427581440,0
SYRK(4;0),0,1215,9995039,397801472,0
GEMM(5;4;0),0,1215,19654510,788146176,0
GEMM(6;4;0),0,1215,19736190,794628096,0
GEMM(7;4;0),0,1215,19432668,777739264,0
SYRK(4;1),0,1215,346503746,15050593280,96129043456
GEMM(5;4;1),0,1215,327160244,14143583232,8397
GEMM(6;4;1),0,1215,342527243,14833392640,8806
GEMM(7;4;1),0,1215,321662314,14023969792,8806
SYRK(4;2),0,1215,388550709,16607635456,24644504781
GEMM(5;4;2),0,1215,390237858,16698995712,8397
GEMM(6;4;2),0,1215,380127426,16663075840,8397
GEMM(7;4;2),0,1215,344960454,15030959104,8192
SYRK(4;3),0,1215,213092562,8815015936,1285102182
GEMM(5;4;3),0,1215,406008301,17689481216,8192
GEMM(6;4;3),0,1215,368698251,16016705536,8602
GEMM(7;4;3),0,1215,166510484,7261424640,8806
POTRF(4),0,1215,3444837,145462272,0
TRSM(5;4),0,1215,10416355,424672256,0
TRSM(6;4),0,1215,10921603,432101376,0
TRSM(7;4),0,1215,10658198,426094592,0
POTRF(0),0,1215,3368728,136043520,0
TRSM(1;0),0,1215,10446590,431686656,0
TRSM(2;0),0,1215,10819084,427232256,0
TRSM(3;0),0,1215,10695219,429542400,0
TRSM(4;0),0,1215,10749663,429388800,0
TRSM(5;0),0,1215,10746945,426492928,0
TRSM(6;0),0,1215,10830309,431423488,0
TRSM(7;0),0,1215,10728375,424857600,0
SYRK(4;0),0,1215,10029807,399117312,0
GEMM(5;4;0),0,1215,19497049,779295744,0
GEMM(6;4;0),0,1215,19423581,774487040,0
GEMM(7;4;0),0,1215,19352270,774572032,0
SYRK(4;1),0,1215,356620709,15069947904,96129043456
GEMM(5;4;1),0,1215,342833042,15029806080,8397
GEMM(6;4;1),0,1215,336247702,14442660864,8806
