pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,225,GEMM(13,8,1),1777924267592101120,1777924267630620928,1777924267592098048
0,0,226,GEMM(14,8,1),1777924267630628096,1777924267668236544,1777924267630624000
0,0,227,GEMM(15,8,1),1777924267668243712,1777924267706283264,1777924267668239616
0,0,235,SYRK(10,10,1),1777924267706289408,1777924267726782720,1777924267706286336
0,0,236,GEMM(11,10,1),1777924267726789888,1777924267768135936,1777924267726785792
0,0,237,GEMM(12,10,1),1777924267768143104,1777924267807639808,1777924267768139008
0,0,238,GEMM(13,10,1),1777924267807645952,1777924267849591040,1777924267807642880
0,0,239,GEMM(14,10,1),1777924267849598208,1777924267890358528,1777924267849595136
0,0,240,GEMM(15,10,1),1777924267890365696,1777924267931378944,1777924267890362624
0,0,246,SYRK(12,12,1),1777924267931386112,1777924267950479616,1777924267931383040
0,0,247,GEMM(13,12,1),1777924267950486784,1777924267990457600,1777924267950482688
0,0,248,GEMM(14,12,1),1777924267990464768,1777924268029144320,1777924267990460672
0,0,249,GEMM(15,12,1),1777924268029151488,1777924268067933440,1777924268029147392
0,0,253,SYRK(14,14,1),1777924268067940608,1777924268088460544,1777924268067937536
0,0,254,GEMM(15,14,1),1777924268088467712,1777924268129424640,1777924268088463616
0,0,256,POTRF(2),1777924268129428736,1777924268134567168,0
0,0,257,TRSM(3,2),1777924268134568192,1777924268144446720,0
0,0,258,TRSM(4,2),1777924268144452864,1777924268154329344,0
0,0,259,TRSM(5,2),1777924268154336512,1777924268164218112,0
0,0,260,TRSM(6,2),1777924268164226304,1777924268174102784,0
0,0,261,TRSM(7,2),1777924268174109952,1777924268183990528,0
0,0,262,TRSM(8,2),1777924268183997696,1777924268193863936,0
0,0,263,TRSM(9,2),1777924268193871104,1777924268203755776,0
0,0,264,TRSM(10,2),1777924268203764992,1777924268213647616,0
0,0,265,TRSM(11,2),1777924268213654784,1777924268223538432,0
0,0,266,TRSM(12,2),1777924268223544576,1777924268233425152,0
0,0,267,TRSM(13,2),1777924268233432320,1777924268243315968,0
0,0,268,TRSM(14,2),1777924268243323136,1777924268253220096,0
0,0,269,TRSM(15,2),1777924268253227264,1777924268263142656,0
0,0,283,SYRK(4,4,2),1777924268263150848,1777924268268976384,0
0,0,284,GEMM(5,4,2),1777924268268979456,1777924268279174400,0
0,0,285,GEMM(6,4,2),1777924268279177472,1777924268289366272,0
0,0,286,GEMM(7,4,2),1777924268289369344,1777924268299558144,0
0,0,287,GEMM(8,4,2),1777924268299562240,1777924268309757184,0
0,0,288,GEMM(9,4,2),1777924268309759232,1777924268319954176,0
